# SIN
ID	Languages	Gloss	GlossId	Ortho	IPA	CogID
1134	Shexian	chopsticks	87	筷	kʰwa³²⁴	320
1135	Beijing	chopsticks	87	筷子	kʰwajuai⁵¹ʦɿ¹	320
1136	Kunming	chopsticks	87	筷儿	kʰwə²¹²ə³¹	320
1137	Shanghai	chopsticks	87	筷	kʰwe⁵³	320
1138	Shanghai	chopsticks	87	筷五	kʰwe⁵³ŋ̍¹³	320
1139	Shanghai	chopsticks	87	筷子	kʰwe⁵³ʦɿ³⁵	320
# 
1140	Changsha	spoon	88	瓢	pjawiau¹³	324
1141	Guixian	spoon	88	瓢儿	pʰjaoiao²¹ɚ⁵⁵	324
1142	Guixian	spoon	88	瓢瓢	pʰjaoiao²¹pʰjaoiao⁵⁵	324
1143	Xiamen	spoon	88	汤匙	tʰŋ̍⁵⁵si³⁵	328
1144	Hefei	spoon	88	勺子	ʂwɐʔ⁵ʦə	327
1145	Jinan	spoon	88	勺子	ʂɔ⁴²ʦɿ	323
1146	Jinan	spoon	88	调羹	tʰjɔ⁴²kəŋ⁵⁵	325
1147	Guangzhou	spoon	88	匙羹	ʦʰi²¹kɐŋ⁵⁵	326
1148	Guangzhou	spoon	88	羹	kɐŋ⁵⁵	329
1149	Nanchang	spoon	88	勺子	sɔʔ²ʦɿ⁰²	327
1150	Nanchang	spoon	88	瓢羹	pʰjɛwiɛu²⁴kjɛn⁰⁴	324
1151	Chengdu	spoon	88	调羹儿	tʰjawiau³¹kər⁵⁵	325
1152	Chengdu	spoon	88	瓢羹儿	pʰjawiau³¹kər⁵⁵	325
1153	Chengdu	spoon	88	瓢瓢	pʰjawiau³¹pʰjawiau³¹	324
1154	Taiyuan	spoon	88	调羹	tʰjawiau¹¹kəŋ¹¹	325
1155	Taiyuan	spoon	88	勺勺	saw¹¹saw¹¹	323
1156	Taiyuan	spoon	88	勺子	saw¹¹ʦəʔ	323
1157	Shexian	spoon	88	瓢	pʰjɔ⁴⁴	324
1158	Beijing	spoon	88	勺子	ʂɑw³⁵ʦɿ	323
1159	Beijing	spoon	88	勺儿	ʂɑwr³⁵	323
1160	Kunming	spoon	88	调羹	tʰjɔ³¹kə̃⁴⁴	325
1161	Kunming	spoon	88	勺	ʂo³¹	330
1162	Shanghai	spoon	88	勺子	zoʔ¹ʦɿ³⁵	327
1163	Shanghai	spoon	88	抄	ʦʰɔ⁵³	331
# 
1164	Meixian	man	89	男儿人	nam¹¹meŋin¹¹	333
1165	Changsha	man	89	男人	lan¹³ʐən¹³	335
1166	Changsha	man	89	男的	lan¹³ti	334
1167	Changsha	man	89	男人家	lan¹³ʐən¹³ka	335
1168	Guixian	man	89	男的	lan²¹lɛ⁵⁵	334
1169	Guixian	man	89	男生	lan²¹sen⁵⁵	335
1170	Xiamen	man	89	丈夫	ta²²pɔ	340
1171	Xiamen	man	89	男的	lam³⁵e	341
1172	Hefei	man	89	男的	læ̃⁵⁵tjəʔ	336
1173	Hefei	man	89	老的们	lɔ²⁴tjəʔmən	336
1174	Jinan	man	89	男人	nã⁴²ʐẽ⁴²	335
1175	Jinan	man	89	男的	nã⁴²ti	339
1176	Jinan	man	89	爷们儿	jə⁴²mer	332
1177	Hangzhou	man	89	男人家	nᴇ̃²¹³zen²¹³ʨjɑ³³	335
1178	Guangzhou	man	89	男人	nam²¹jɐn²¹	333
1179	Nanchang	man	89	男个	lan⁴⁵ko⁰⁴	334
1180	Nanchang	man	89	男客火里	lan⁴⁵kʰɑʔ⁰⁴fo⁰⁴li⁰⁴	334
1181	Chengdu	man	89	男人	nan³¹zən³¹	335
1182	Chengdu	man	89	男的	nan³¹ni⁵⁵	337
1183	Chengdu	man	89	男人家	nan³¹zən³¹ʨja⁵⁵	335
1184	Taiyuan	man	89	男的	næ̃¹¹təʔ	339
1185	Taiyuan	man	89	男人家	næ̃¹¹zəŋ¹¹ʨja¹¹	335
1186	Shexian	man	89	官客	kwɛ³¹kʰɛʔ²¹	338
1187	Shexian	man	89	官唉	kwɛ³¹ɛ	338
1188	Shexian	man	89	官客家	kwɛ³¹kʰɛʔ²¹ka	338
1189	Shexian	man	89	男人家	lɛ⁴⁴jʌ̃⁴⁴ka	342
1190	Beijing	man	89	爷们儿	jɛ³⁵mər³	332
1191	Beijing	man	89	男人	nan³⁵ʐən	335
1192	Beijing	man	89	男的	nan³⁵tə³	339
1193	Kunming	man	89	男呢	nᴀ̃³¹nə⁴⁴	337
1194	Shanghai	man	89	男人	nø¹³ȵiŋ¹³	337
# 
1195	Meixian	woman	90	妇人家	fu⁵³ŋin¹¹ka⁴⁴	347
1196	Changsha	woman	90	女人	ȵy⁴¹ʐən¹³	349
1197	Changsha	woman	90	女的	ȵy⁴¹ti	349
1198	Changsha	woman	90	堂客们	tan¹³kʰə²⁴mən	348
1199	Guixian	woman	90	女的	li⁴²lɛ	344
1200	Guixian	woman	90	女生	li⁴²sen⁵⁵	349
1201	Xiamen	woman	90	查某	ʦa³⁵bɔ	350
1202	Xiamen	woman	90	女的	lu⁵³e	352
1203	Hefei	woman	90	女的	zy²⁴tjəʔ	345
1204	Hefei	woman	90	奶奶们	lᴇ²⁴lᴇmən	344
1205	Jinan	woman	90	女人	ȵy⁵⁵ʐẽ⁴²	349
1206	Jinan	woman	90	女的	ȵy⁵⁵ti	349
1207	Jinan	woman	90	娘们儿	ȵjaŋ⁴²mer	353
1208	Hangzhou	woman	90	女人家	ny⁵³zen²¹³ʨjɑ³³	349
1209	Guangzhou	woman	90	女人	nøɥ²³jɐn²¹	343
1210	Nanchang	woman	90	女个	ȵy²¹³ko⁰⁴	349
1211	Nanchang	woman	90	女客火里	ȵy²¹³kʰɑʔ⁰⁴fo⁰⁴li⁰⁴	351
1212	Chengdu	woman	90	女人	ȵy⁵³zən³¹	349
1213	Chengdu	woman	90	女的	ȵy⁵³ni	346
1214	Chengdu	woman	90	女人家	ȵy⁵³zən³¹ʨja⁵⁵	349
1215	Taiyuan	woman	90	女的	ny⁵³təʔ	349
1216	Taiyuan	woman	90	女人家	ny⁵³zəŋ¹¹ʨja¹¹	349
1217	Taiyuan	woman	90	娘们家	njɒ̃¹¹məŋ¹¹ʨja¹¹	353
1218	Shexian	woman	90	堂客	tʰa⁴⁴kʰɛʔ²¹	348
1219	Shexian	woman	90	女人家	ny³⁵jʌ̃⁴⁴ka	349
1220	Beijing	woman	90	女人	ny²¹⁴ʐən³⁵	349
1221	Beijing	woman	90	女的	ny²¹⁴tə⁴	349
1222	Beijing	woman	90	娘们	njɑ̃³⁵mə³	353
1223	Kunming	woman	90	女呢	ni⁵³nə⁴⁴	346
1224	Shanghai	woman	90	女人	ȵy¹³ȵiŋ¹³	346
# 
1225	Meixian	boy	91	细阿哥儿	se⁵³a⁴⁴ko⁴⁴e	361
1226	Changsha	boy	91	伢子	ŋa¹³ʦɿ	355
1227	Guixian	boy	91	男娃娃	lan²¹wa²¹wa⁵⁵	357
1228	Guixian	boy	91	小男生	ɕjaoiao⁴²lan²¹sen⁵⁵	359
1229	Xiamen	boy	91	丈夫囝仔	ta²²pɔ⁵⁵kin⁵³na⁵³	362
1230	Hefei	boy	91	小厮	ɕjɔ²⁴sɿ	359
1231	Jinan	boy	91	小子	ɕjɔ⁵⁵ʦɿ	360
1232	Jinan	boy	91	小小儿	ɕjɔ⁵⁵ɕjɔr⁵⁵	359
1233	Hangzhou	boy	91	男伢儿	nᴇ̃²¹³ɦjɑ²¹³əl²¹³	358
1234	Guangzhou	boy	91	男仔	nam²¹ʦɐj³⁵	355
1235	Nanchang	boy	91	男崽子	lan⁴⁵ʦaj⁰⁴ʦɿ⁰⁴	356
1236	Nanchang	boy	91	崽立子	ʦaj²¹³liʔ⁰⁴ʦɿ⁰⁴	364
1237	Chengdu	boy	91	男娃子	nan³¹wa³¹ʦɿ⁵³	356
1238	Taiyuan	boy	91	男娃娃	næ̃¹¹va¹¹va¹¹	357
1239	Taiyuan	boy	91	小子家	ɕjawiau⁵³ʦəʔʨja¹¹	360
1240	Taiyuan	boy	91	小后生	ɕjawiau⁵³xəw⁴⁵səŋ¹¹	359
1241	Shexian	boy	91	小家	sjɔ³⁵ka	360
1242	Shexian	boy	91	小	sjɔ	365
1243	Shexian	boy	91	小鬼蒂	sjɔ³⁵kwe³⁵ti³²⁴	367
1244	Beijing	boy	91	男孩儿	nan³⁵xar	354
1245	Beijing	boy	91	小子	ɕjɑwiɑu²¹⁴ʦɿ⁴	360
1246	Kunming	boy	91	男娃娃	nᴀ̃³¹wᴀ³¹wᴀ³¹	357
1247	Kunming	boy	91	伙子	xo⁵³ʦɿ⁴⁴	363
1248	Kunming	boy	91	儿子	ə³¹ʦɿ⁵³	366
1249	Shanghai	boy	91	男小囡	nø¹³ɕjɔ³⁵nø¹³	358
# 
1250	Meixian	girl	92	细妹儿	se⁵³moj⁵³je	374
1251	Changsha	girl	92	妹子	mej¹¹ʦɿ	369
1252	Guixian	girl	92	女娃娃	li⁴²wa²¹wa⁵⁵	370
1253	Guixian	girl	92	女娃儿	li⁴²wa²¹ɚ⁵⁵	370
1254	Guixian	girl	92	小姑娘	ɕjaoiao⁴²ku⁵⁵ljaŋ⁵⁵	379
1255	Xiamen	girl	92	查某囝仔	ʦa³⁵bɔ⁵³kin⁵³na⁵³	375
1256	Hefei	girl	92	丫头	ja²¹tʰɯ	372
1257	Jinan	girl	92	闺女	kwejuei²¹³ȵy	373
1258	Jinan	girl	92	妮儿	njer²¹³	377
1259	Hangzhou	girl	92	女伢儿	ny⁵³ɦjɑ²¹³əl²¹³	371
1260	Hangzhou	girl	92	姑娘儿	ku³³njɑŋ²¹³əl²¹³	376
1261	Guangzhou	girl	92	女仔	nøɥ²³ʦɐj³⁵	368
1262	Nanchang	girl	92	女崽子	ȵy²¹³ʦaj⁰⁴ʦɿ⁰⁴	368
1263	Chengdu	girl	92	女娃子	ȵy⁵³wa³¹ʦɿ	370
1264	Chengdu	girl	92	妹儿	mər¹³	369
1265	Taiyuan	girl	92	女娃娃	ny⁵³va¹¹va¹¹	371
1266	Taiyuan	girl	92	闺女	kwejuei¹¹ny⁵³	373
1267	Taiyuan	girl	92	姑娘	ku¹¹njɒ̃¹¹	376
1268	Shexian	girl	92	女家	ny³⁵ka	368
1269	Shexian	girl	92	妮家	ni⁴⁴ka	378
1270	Shexian	girl	92	女囡	ny³⁵mɛ	368
1271	Shexian	girl	92	女	ny³⁵	368
1272	Beijing	girl	92	女孩儿	ny²¹⁴xar	368
1273	Beijing	girl	92	丫头	ja⁵⁵tʰow²	372
1274	Kunming	girl	92	女娃娃	ni⁵³wᴀ³¹wᴀ³¹	370
1275	Kunming	girl	92	姑娘	ku⁴⁴njᴀ̃⁴⁴	376
1276	Shanghai	girl	92	女小囡	ȵy¹³ɕjɔ³⁵nø¹³	371
# 
1277	Meixian	old man	93	老阿伯	law³¹a⁴⁴pak¹	385
1278	Changsha	old man	93	老倌子	law⁴¹kõ³³ʦɿ	381
1279	Guixian	old man	93	老者	la⁴²ʦej⁴²	384
1280	Xiamen	old man	93	老伙仔	law²²he⁵³ja⁵³	383
1281	Hefei	old man	93	老头子	lɔ²⁴tʰɯ⁵⁵ʦə	380
1282	Jinan	old man	93	老头儿	lɔ⁵⁵tʰowr⁴²	380
1283	Jinan	old man	93	老头子	lɔ⁵⁵tʰow⁴²ʦɿ	380
1284	Hangzhou	old man	93	老头儿	lɔ⁵³dej²¹³əl²¹³	380
1285	Guangzhou	old man	93	老坑	low²³haŋ⁵⁵	383
1286	Guangzhou	old man	93	伯父	pak³fu²²	386
1287	Nanchang	old man	93	老头子	lɑw²¹³tʰɛw²⁴ʦɿ⁰⁴	380
1288	Chengdu	old man	93	老头儿	naw⁵³tʰər³¹	382
1289	Chengdu	old man	93	老汉儿	naw⁵³xər¹³	382
1290	Chengdu	old man	93	老头子	naw⁵³tʰəw³¹ʦɿ⁵³	380
1291	Taiyuan	old man	93	老汉汉	law⁵³xæ̃⁴⁵xæ̃⁴⁵	385
1292	Taiyuan	old man	93	老屄头子	law⁵³pi¹¹tʰəw¹¹ʦəʔ	380
1293	Shexian	old man	93	老头子	lɔ³⁵tʰju⁴⁴ʦɿ	380
1294	Shexian	old man	93	老人家	lɔ³⁵jʌ̃⁴⁴ka³¹	381
1295	Beijing	old man	93	老头儿	lɑw²¹⁴tʰowr³⁵	380
1296	Kunming	old man	93	老倌儿	lɔ⁵³kwə⁴⁴	381
1297	Shanghai	old man	93	老公公	lɔ¹³koŋ⁵³koŋ⁵³	381
1298	Shanghai	old man	93	老头子	lɔ¹³dɤ¹³ʦɿ³⁵	380
# 
1299	Meixian	doctor	94	医生	i⁴⁴sen⁴⁴	387
1300	Changsha	doctor	94	医生	i³³sən³³	387
1301	Changsha	doctor	94	郎中	lan¹³t͡ʂoŋ³³	389
1302	Guixian	doctor	94	医生	i⁵⁵sen⁵⁵	387
1303	Guixian	doctor	94	医师	i⁵⁵sɿ⁵⁵	387
1304	Guixian	doctor	94	先生	ɕjan⁵⁵sen⁵⁵	387
1305	Xiamen	doctor	94	医生	i⁵⁵siŋ⁵⁵	387
1306	Xiamen	doctor	94	先生	sjan⁵⁵sĩ⁵⁵	387
1307	Hefei	doctor	94	医生	zɿ²¹sən	387
1308	Jinan	doctor	94	大夫	tɛ²¹fu	388
1309	Jinan	doctor	94	先生	ɕjã²¹³ʂəŋ	387
1310	Hangzhou	doctor	94	医生	ʔi³³sen³³	387
1311	Hangzhou	doctor	94	郞中	lɑŋ²¹³ʦoŋ³³	389
1312	Guangzhou	doctor	94	医生	ji⁵⁵sɐŋ⁵⁵	387
1313	Nanchang	doctor	94	医生	i⁴²sɛn⁴²	387
1314	Nanchang	doctor	94	郎中	lɔŋ⁴⁵ʦuŋ⁴²	389
1315	Chengdu	doctor	94	医生	i⁵⁵sən⁵⁵	387
1316	Taiyuan	doctor	94	先生	ɕje¹¹səŋ¹¹	387
1317	Taiyuan	doctor	94	医生	i¹¹səŋ¹¹	387
1318	Taiyuan	doctor	94	大夫	taj⁵³fu¹¹	388
1319	Shexian	doctor	94	先生	se³¹sɛ	387
1320	Shexian	doctor	94	郎中	la⁴⁴ʦʌ̃³¹	389
1321	Beijing	doctor	94	医生	i⁵⁵ʂəŋ²	387
1322	Beijing	doctor	94	大夫	taj⁵¹fu¹	388
1323	Kunming	doctor	94	医生	i⁴⁴sə̃⁴⁴	387
1324	Shanghai	doctor	94	医生	i⁵³sã⁵³	387
# 
1325	Meixian	cook	95	厨师	ʦʰu¹¹sɿ⁴⁴	391
1326	Meixian	cook	95	伙头	fo³¹tʰew¹¹	396
1327	Meixian	cook	95	徛镬师傅	kʰi⁴⁴vok⁵sɿ⁴⁴fu⁵³	390
1328	Changsha	cook	95	厨房师傅	ʨy¹³fan¹³sɿ³³fu	390
1329	Changsha	cook	95	大师傅	taj¹¹sɿ³³fu	390
1330	Guixian	cook	95	厨子	ʦʰu²¹ʦɿ⁴²	391
1331	Xiamen	cook	95	厨子师	tɔ³⁵ʦi⁵³saj	395
1332	Hefei	cook	95	厨子	tʰu⁵⁵ʦə	391
1333	Jinan	cook	95	厨师	t͡ʂʰu⁴²ʂʅ²¹³	391
1334	Hangzhou	cook	95	厨房师傅	ʣy²¹³vɑŋ²¹³sɿ³³vu¹³	390
1335	Guangzhou	cook	95	候镬	hɐw²²wɔk²	392
1336	Nanchang	cook	95	大师傅	tʰaj²¹sɿ⁴²fu⁰²	390
1337	Chengdu	cook	95	厨师	ʦʰu³¹sɿ⁵⁵	391
1338	Chengdu	cook	95	大师傅	ta¹³sɿ⁵⁵fu¹³	390
1339	Chengdu	cook	95	掌灶的	ʦaŋ⁵³ʦaw¹³ni⁵⁵	397
1340	Chengdu	cook	95	掌瓢的	ʦaŋ⁵³pʰjawiau³¹ni⁵⁵	397
1341	Taiyuan	cook	95	做饭的	ʦwəʔ²fæ̃⁴⁵təʔ	394
1342	Taiyuan	cook	95	厨子	ʦʰu¹¹ʦəʔ	391
1343	Taiyuan	cook	95	大师傅	ta⁴⁵sɿ¹¹fu⁴⁵	390
1344	Taiyuan	cook	95	二师傅	ər⁴⁵sɿ¹¹fu⁴⁵	390
1345	Shexian	cook	95	伙头	xo³⁵tʰju	393
1346	Shexian	cook	95	伙头师傅	xo³⁵tʰju⁴⁴sɿ³¹fu³⁵	393
1347	Beijing	cook	95	大师傅	ta⁵¹ʂʅ¹fu¹	390
1348	Beijing	cook	95	厨子	t͡ʂʰu³⁵ʦɿ³	391
1349	Kunming	cook	95	厨子	t͡ʂʰu³¹ʦɿ⁵³	391
1350	Shanghai	cook	95	厨师	zɿ¹³sɿ⁵³	391
1351	Shanghai	cook	95	烧饭司务	sɔ⁵³ve¹³sɿ⁵³vu¹³	390
# 
1352	Meixian	beggar	96	告化儿	kaw⁵³fa⁵³ve	399
1353	Changsha	beggar	96	告化子	kaw⁵⁵fa⁵⁵ʦɿ	399
1354	Guixian	beggar	96	叫化子	ʨjaoiao²¹³xwa²¹³ʦɿ⁴²	400
1355	Guixian	beggar	96	要饭的	jaoiao²¹³fan²¹³lɛ⁵⁵	398
1356	Xiamen	beggar	96	乞食	kʰit³²ʦjaʔ⁵	405
1357	Hefei	beggar	96	叫花子	ʨjɔ⁵³xwa²¹ʦə	400
1358	Jinan	beggar	96	要饭的	jɔ²¹fã²¹ti	398
1359	Jinan	beggar	96	叫花子	ʨjɔ²¹xwaʦɿ	400
1360	Hangzhou	beggar	96	叫化子	ʨjɔ⁴⁴⁵hwɑ⁴⁴⁵ʦɿ⁵³	400
1361	Guangzhou	beggar	96	乞儿	hɐt⁵ji²¹	401
1362	Nanchang	beggar	96	教化子	kɑw⁴⁵fɑ⁰⁴ʦɿ⁰⁴	399
1363	Chengdu	beggar	96	叫花子	ʨjawiau¹³xwa⁵⁵ʦɿ⁵³	400
1364	Chengdu	beggar	96	要饭的	jawiau¹³fan¹³ni⁵⁵	398
1365	Chengdu	beggar	96	讨口子	tʰaw⁵³kʰəw⁵³ʦɿ⁵³	404
1366	Taiyuan	beggar	96	讨吃吃	tʰaw⁵³ʦʰəʔ²ʦʰəʔ²	404
1367	Taiyuan	beggar	96	要饭的	jawiau⁴⁵fæ̃⁴⁵təʔ	398
1368	Taiyuan	beggar	96	叫花子	ʨjawiau⁴⁵xwa¹¹ʦəʔ	400
1369	Shexian	beggar	96	讨饭唉	tʰɔ³⁵fɛ²²ɛ	403
1370	Beijing	beggar	96	要饭的	jɑwiɑu⁵¹fan⁵¹tə¹	398
1371	Beijing	beggar	96	叫花子	ʨjɑwiɑu⁵¹xwa⁵⁵ʦɿ²	400
1372	Kunming	beggar	96	花子	xwᴀ⁴⁴ʦɿ⁵³	402
1373	Kunming	beggar	96	要饭呢	jɔ²¹²fᴀ̃²¹²nə⁴⁴	398
1374	Shanghai	beggar	96	叫化子	kɔ³⁵ho³⁵ʦɿ³⁵	399
# 
1375	Meixian	nurse	97	保姆	paw³¹me⁴⁴	406
1376	Changsha	nurse	97	女工	ȵy⁴¹koŋ³³	407
1377	Changsha	nurse	97	保姆	paw⁴¹mo⁴¹	406
1378	Guixian	nurse	97	保姆	pa⁴²mu⁴²	406
1379	Xiamen	nurse	97	保姆	po⁵³bu	413
1380	Xiamen	nurse	97	倩的	ʦʰjã²¹e	417
1381	Hefei	nurse	97	帮工的	pɑ̃²¹kəŋ²¹tjəʔ	409
1382	Jinan	nurse	97	保姆	pɔ⁵⁵mu⁵⁵	406
1383	Jinan	nurse	97	老妈子	lɔ⁵⁵ma²¹³ʦɿ	414
1384	Hangzhou	nurse	97	保姆	pɔ⁵³mu⁵³	406
1385	Hangzhou	nurse	97	阿姨	ʔɑ³³i²¹³	415
1386	Guangzhou	nurse	97	工人	koŋ⁵³jɐn²¹	408
1387	Guangzhou	nurse	97	保姆	pow³⁵mow²³	406
1388	Nanchang	nurse	97	寄娘	ʨi⁴⁵ȵjɔŋ⁰⁴	410
1389	Nanchang	nurse	97	保姆	pɑw²¹³mu²¹³	406
1390	Chengdu	nurse	97	保姆	paw⁵³mu⁵³	406
1391	Chengdu	nurse	97	奶妈儿	naj⁵³mər⁵⁵	414
1392	Chengdu	nurse	97	奶妈子	naj⁵³ma⁵⁵ʦɿ⁵³	414
1393	Taiyuan	nurse	97	保姆	paw⁵³mu⁵³	406
1394	Shexian	nurse	97	奶姆	na³⁵m̩³⁵	412
1395	Shexian	nurse	97	帮人家唉	pɔ³¹jʌ̃⁴⁴ka³¹ɛ	416
1396	Beijing	nurse	97	保姆	pɑw²¹⁴mu²¹⁴	406
1397	Beijing	nurse	97	老妈子	lɑw²¹⁴ma⁵⁵ʦɿ²	414
1398	Kunming	nurse	97	保姆	pɔ⁵³mu⁵³	406
1399	Shanghai	nurse	97	娘姨	ȵjã¹³ɦi¹³	411
1400	Shanghai	nurse	97	保姆	pɔ³⁵mu¹³	406
# 
1401	Meixian	become sick	98	发病	pot¹pʰjaŋ⁵³	421
1402	Changsha	become sick	98	病哒	pin¹¹ta	418
1403	Guixian	become sick	98	生病了	sen⁵⁵pin²¹³əw²¹³	419
1404	Guixian	become sick	98	不舒服	pu²¹su⁵⁵fu²¹	423
1405	Xiamen	become sick	98	破病	pʰwa²¹pĩ²²	421
1406	Xiamen	become sick	98	艰苦	kan⁵⁵kʰɔ⁵³	426
1407	Hefei	become sick	98	不好过	pəʔ⁵xɔ²⁴kʊ⁵³	420
1408	Hefei	become sick	98	不伸坦	pəʔ⁵t͡ʂʰən²¹tʰæ̃	425
1409	Jinan	become sick	98	长病	t͡ʂaŋ⁵⁵piŋ²¹	419
1410	Jinan	become sick	98	病唡	piŋ⁴²lja	418
1411	Jinan	become sick	98	不熨贴	pu²¹³ytʰjə	428
1412	Jinan	become sick	98	不舒坦	pu²¹³ʂu²¹³tʰã	423
1413	Jinan	become sick	98	不好	pu²¹³xɔ	420
1414	Hangzhou	become sick	98	生病得	sen³³bin¹³tə	419
1415	Guangzhou	become sick	98	病咗	pɛŋ²²ʦɔ³⁵	418
1416	Guangzhou	become sick	98	唔自然	m̩²¹ʦi²²jin²¹	424
1417	Nanchang	become sick	98	病了	pʰjɑŋ²¹ljɛwiɛu⁰²	418
1418	Chengdu	become sick	98	病了	pin¹³no⁵³	418
1419	Chengdu	become sick	98	不舒服了	pu³¹su⁵⁵fu³¹no⁵³	423
1420	Chengdu	become sick	98	不安逸了	pu³¹ŋan⁵⁵i¹³no⁵³	427
1421	Taiyuan	become sick	98	病咧	pi⁴⁵lje⁵³	418
1422	Shexian	become sick	98	害病	xɛ²²pʰjʌ̃	422
1423	Shexian	become sick	98	不好过	pu²¹xɔ³⁵ko	420
1424	Beijing	become sick	98	病了	piŋ⁵¹lə¹	418
1425	Kunming	become sick	98	病了	pĩ²¹²lə⁵³	418
1426	Kunming	become sick	98	不好了	pu³¹xɔ⁵³lə⁵³	420
1427	Shanghai	become sick	98	生病	sã⁵³biŋ¹³	419
# 
1428	Meixian	catch a cold	99	伤风	soŋ⁴⁴fuŋ⁴⁴	429
1429	Changsha	catch a cold	99	感冒	kan⁴¹maw⁵⁵	434
1430	Changsha	catch a cold	99	伤风	ʂan³³xoŋ³³	429
1431	Guixian	catch a cold	99	凉倒	ljaŋ²¹ta⁴²	430
1432	Guixian	catch a cold	99	感冒	kan⁴²ma²¹³	434
1433	Xiamen	catch a cold	99	寒着	kwã³⁵tjoʔ	433
1434	Xiamen	catch a cold	99	感冒	kam⁵³mɔ²²	434
1435	Hefei	catch a cold	99	伤风	ʂɑ̃²¹fəŋ²¹	429
1436	Hefei	catch a cold	99	感冒	kæ̃²⁴mɔ⁵³	434
1437	Jinan	catch a cold	99	受凉	ʂow²¹ljaŋ⁴²	431
1438	Jinan	catch a cold	99	凉着唡	ljaŋ⁴²t͡ʂɔlja	435
1439	Jinan	catch a cold	99	伤风	ʂaŋ²¹³fəŋ²¹³	429
1440	Jinan	catch a cold	99	感冒	kã⁵⁵mɔ²¹	434
1441	Hangzhou	catch a cold	99	伤风	sɥɑŋ³³foŋ³³	429
1442	Hangzhou	catch a cold	99	感冒	kᴇ̃⁵³mɔ¹³	434
1443	Guangzhou	catch a cold	99	伤风	sœŋ⁵⁵foŋ⁵⁵	429
1444	Guangzhou	catch a cold	99	感冒	kɐm³⁵mow²²	434
1445	Nanchang	catch a cold	99	伤风	sɔŋ⁴²fuŋ⁴²	429
1446	Nanchang	catch a cold	99	感冒	kɵn²¹³mɑw²¹	434
1447	Chengdu	catch a cold	99	伤风	saŋ⁵⁵foŋ⁵⁵	429
1448	Chengdu	catch a cold	99	凉了	njaŋ³¹no⁵³	430
1449	Taiyuan	catch a cold	99	拍住咧	pʰjəʔ²ʦu⁴⁵lje⁵³	432
1450	Taiyuan	catch a cold	99	受凉咧	səw⁴⁵ljɒ̃¹¹lje⁵³	431
1451	Taiyuan	catch a cold	99	受风咧	səw⁴⁵fəŋ¹¹lje⁵³	431
1452	Taiyuan	catch a cold	99	感冒咧	kæ̃⁵³maw⁴⁵lje⁵³	434
1453	Shexian	catch a cold	99	伤风	ɕja³¹fʌ̃³¹	429
1454	Beijing	catch a cold	99	伤风	ʂɑŋ⁵⁵fəŋ⁵⁵	429
1455	Beijing	catch a cold	99	着凉	t͡ʂɑw³⁵ljɑŋ³⁵	431
1456	Kunming	catch a cold	99	伤风	ʂᴀ̃⁴⁴foŋ⁴⁴	429
1457	Kunming	catch a cold	99	冷着了	lə̃⁵³t͡ʂo³¹lə⁵³	436
1458	Shanghai	catch a cold	99	伤风	sɑ̃⁵³foŋ⁵³	429
1459	Shanghai	catch a cold	99	感冒	kø³⁵mɔ¹³	434
# 
1460	Meixian	humpback	102	驼背儿	tʰo¹¹poj⁵³je	439
1461	Changsha	humpback	102	驼子	to¹³ʦɿ	438
1462	Guixian	humpback	102	驼子	tʰo²¹ʦɿ⁴²	438
1463	Hefei	humpback	102	驼子	tʰʊ⁵⁵ʦə	438
1464	Jinan	humpback	102	锅腰子	kwə²¹³jɔʦɿ	440
1465	Jinan	humpback	102	罗锅儿	lwə⁴²kwər²¹³	437
1466	Jinan	humpback	102	罗锅腰	lwə⁴²kuəiɔ²¹³	437
1467	Hangzhou	humpback	102	驼背佬儿	do²¹³pej⁴⁴⁵lɔ⁵³əl²¹³	439
1468	Guangzhou	humpback	102	驼背	tʰɔ²¹pwi³³	439
1469	Nanchang	humpback	102	驼子	tʰo²⁴ʦɿ⁰⁴	438
1470	Chengdu	humpback	102	驼背子	tʰo³¹pej¹³ʦɿ⁵³	439
1471	Taiyuan	humpback	102	背锅锅	pej¹¹kwɤ¹¹kwɤ¹¹	437
1472	Shexian	humpback	102	驼背	tʰo⁴⁴pɛ	439
1473	Beijing	humpback	102	罗锅儿	lwo³⁵kwor⁵⁵	437
1474	Kunming	humpback	102	背锅	pej⁴⁴ko⁴⁴	441
1475	Shanghai	humpback	102	驼子	du¹³ʦɿ³⁵	438
# 
1476	Meixian	die	103	死撇了	si³¹pʰet¹le	447
1477	Changsha	die	103	死咖哒	sɿ⁴¹kata	443
1478	Changsha	die	103	过咖哒委婉语	ko⁵⁵kata	448
1479	Changsha	die	103	瓜咖哒	kwa³³kata	448
1480	Changsha	die	103	弹咖哒	tan¹³kata	448
1481	Guixian	die	103	死了	sɿ⁴²əw²¹³	443
1482	Guixian	die	103	过世了	ko²¹³sɿ²¹³əw²¹³	450
1483	Guixian	die	103	走了	ʦəw⁴²əw²¹³	456
1484	Xiamen	die	103	死去	si⁵³kʰi	443
1485	Xiamen	die	103	过身	ke²¹sin⁵⁵	450
1486	Hefei	die	103	不在了	pəʔ⁵ʦᴇ⁵³lə	446
1487	Hefei	die	103	死得之	sɿ²⁴təʔt͡ʂə	451
1488	Jinan	die	103	死唡	sɿ⁵⁵lja	444
1489	Jinan	die	103	不在唡	pu²¹³ʦɛ²¹lja	446
