# IEL
ID	Taxa	Gloss	GlossID	OriginalForm	IPA	Tokens	CogID
# 
3377	Urdu	stick	160	ɖənɖɑ	ɖənɖɑ	ɖ ə n ɖ ɑ	1720
3378	Breton_ST	stick	160	ba:s	baːs	b aː s	1711
3379	German	stick	160	ʃtɔk	ʃtɔk	ʃ t ɔ k	1714
3380	Italian	stick	160	bas'tone	bastone	b a s t o n e	1711
3381	Swedish	stick	160	kvist	kvist	k v i s t	1719
3382	Danish	stick	160	sd̥ʰʌg̥ʰ	sd̥ʰʌg̥ʰ	s d̥ʰ ʌ g̥ʰ	1714
3383	Dutch_List	stick	160	stɔk	stɔk	s t ɔ k	1714
3384	English	stick	160	stɪk	stɪk	s t ɪ k	1714
3385	French	stick	160	bɑtɔ̃	bɑtɔ̃	b ɑ t ɔ̃	1711
3386	Russian	stick	160	'palka	palka	p a l k a	1718
3387	Spanish	stick	160	'palo	palo	p a l o	1718
3388	Bihari	stick	160	chə̃ri	cʰə̃ri	cʰ ə̃ r i	1712
3389	Czech	stick	160	ɦuːl	ɦuːl	ɦ uː l	1713
3390	Oriya	stick	160	laṭhi	laʈʰi	l a ʈʰ i	1716
3391	Polish	stick	160	ˈlaska	laska	l a s k a	1717
3392	Greek_Mod	stick	160	raˈvði	ravði	r a v ð i	1715
3393	Armenian_Mod	stick	160	pʰɑɪ̯t	pʰɑɪ̯t	pʰ ɑɪ̯ t	1711
3394	Marathi	stick	160	kaʈʰi:	kaʈʰiː	k a ʈʰ iː	1716
3395	Portuguese_ST	stick	160	bɐʃˈtɐ̃ũ	bɐʃtɐ̃uː	b ɐ ʃ t ɐ̃uː	1711
3396	Catalan	stick	160	gə'rɔt	gərɔt	g ə r ɔ t	1712
# 
3397	Armenian_Mod	stone	161	kʰɑɾ	kʰɑɾ	kʰ ɑ ɾ	1721
3398	Catalan	stone	161	ˈpeðɾə	peðɾə	p e ð ɾ ə	1722
3399	Czech	stone	161	kaːmɛn	kaːmɛn	k aː m ɛ n	1723
3400	Breton_ST	stone	161	mẽn	mẽn	m ẽ n	1723
3401	German	stone	161	ʃta‿in	ʃtain	ʃ t ai n	1724
3402	Italian	stone	161	'pjɛtra	pjɛtra	p j ɛ t r a	1722
3403	Swedish	stone	161	ste:n	steːn	s t eː n	1724
3404	Greek_Mod	stone	161	ˈpe̞tra	pe̞tra	p e̞ t r a	1722
3405	Polish	stone	161	ˈkamʲɛɲ	kamʲɛɲ	k a mʲ ɛ ɲ	1723
3406	Portuguese_ST	stone	161	ˈpɛdɾɐ	pɛdɾɐ	p ɛ d ɾ ɐ	1722
3407	Russian	stone	161	'kamʲenʲ	kamʲenʲ	k a mʲ e nʲ	1723
3408	Spanish	stone	161	'pjeðɾa	pjeðɾa	p j e ð ɾ a	1722
3409	English	stone	161	stəʊn	stəʊn	s t əʊ n	1724
3410	Danish	stone	161	sd̥ʰen	sd̥ʰen	s d̥ʰ e n	1724
3411	Dutch_List	stone	161	sten	sten	s t e n	1724
3412	French	stone	161	pjɛʀ	pjɛʀ	p j ɛ ʀ	1725
3413	Urdu	stone	161	pət̪ʰːəɾ	pət̪ʰːəɾ	p ə t̪ʰː ə ɾ	1722
3414	Bihari	stone	161	pathər	patʰər	p a tʰ ə r	1722
3415	Catalan	stone	161	ɾɔk	ɾɔk	ɾ ɔ k	1727
3416	Oriya	stone	161	pɔthɔrɔo	pɔtʰɔrɔo	p ɔ tʰ ɔ r ɔo	1722
3417	Oriya	stone	161	goṛi	goɽi	g o ɽ i	1721
3418	Marathi	stone	161	'dəgəɖ	dəgəɖ	d ə g ə ɖ	1726
# 
3419	Armenian_Mod	straight	162	uˈʁiʁ	uʁiʁ	u ʁ i ʁ	1728
3420	Breton_ST	straight	162	ɛ̃wn	ɛ̃wn	ɛ̃ w n	1730
3421	Catalan	straight	162	'rɛktə	rɛktə	r ɛ k t ə	1731
3422	Czech	straight	162	pr̝̊iːmiː	pr̝iːmiː	p r̝ iː m iː	1732
3423	German	straight	162	gə'ra:də	gəraːdə	g ə r aː d ə	1736
3424	Italian	straight	162	di'ritto	diritto	d i r i tː o	1736
3425	Swedish	straight	162	rɑ:k	rɑːk	r ɑː k	1731
3426	Danish	straight	162	ˈli:ə	liːə	l iːə	1733
3427	Dutch_List	straight	162	rɛχt	rɛχt	r ɛ χ t	1731
3428	English	straight	162	streɪt	streɪt	s t r eɪ t	1734
3429	French	straight	162	dʀwɑ	dʀwɑ	d ʀ w ɑ	1735
3430	Greek_Mod	straight	162	ˈisço̞s	isço̞s	i s ç o̞ s	1737
3431	Marathi	straight	162	'səɾəɭ	səɾəɭ	s ə ɾ ə ɭ	1738
3432	Polish	straight	162	ˈprɔstɨ	prɔstɨ	p r ɔ s t ɨ	1740
3433	Portuguese_ST	straight	162	diˈɾɐjtu	diɾɐjtu	d i ɾ ɐ j t u	1736
3434	Russian	straight	162	prʲa'moj	prʲamoj	p rʲ a m o j	1732
3435	Urdu	straight	162	sid̪ʰə	sid̪ʰə	s i d̪ʰ ə	1739
3436	Bihari	straight	162	sojh	sojh	s o j h	1729
3437	Oriya	straight	162	sidha	sidʱa	s i dʱ a	1739
3438	Spanish	straight	162	'rekto	rekto	r e k t o	1731
3439	Swedish	straight	162	rɛ:t	rɛːt	r ɛː t	1731
3440	Catalan	straight	162	dɾɛt	dɾɛt	d ɾ ɛ t	1734
# 
3441	Urdu	suck	163	ʧusnə	ʧusnə	ʧ u s n ə	1742
3442	Armenian_Mod	suck	163	ʦəˈʦɛl	ʦəʦɛl	ʦ ə ʦ ɛ l	1741
3443	Breton_ST	suck	163	'sỹ:ñ	sỹːñ	s ỹː ñ	1743
3444	Czech	suck	163	saːt	saːt	s aː t	1743
3445	Catalan	suck	163	ʃukˈɫa, tʃupˈɫaɾ	ʃukɫa	ʃ u k ɫ a	1744
3446	German	suck	163	'za‿ugn̩	zaugn̩	z au g n̩	1745
3447	Italian	suck	163	suk'kjare	sukkjare	s u kː j a r e	1744
3448	Swedish	suck	163	'sʉ:ga	sʉːga	s ʉː g a	1744
3449	Danish	suck	163	ˈsu:ə	suːə	s uːə	1743
3450	Dutch_List	suck	163	'zœyɣə(n)	zœyɣən	z œy ɣ ə n	1745
3451	English	suck	163	sʌk	sʌk	s ʌ k	1744
3452	French	suck	163	syse	syse	s y s e	1742
3453	Marathi	suck	163	'tsokʰɳe	tsokʰɳe	t s o kʰ ɳ e	1745
3454	Polish	suck	163	ˈssaʨ	ssaʨ	sː a ʨ	1743
3455	Portuguese_ST	suck	163	ʃuˈpaɾ	ʃupaɾ	ʃ u p a ɾ	1747
3456	Russian	suck	163	so'satʲ	sosatʲ	s o s a tʲ	1742
3457	Spanish	suck	163	ʧu'paɾ	ʧupaɾ	ʧ u p a ɾ	1747
3458	Bihari	suck	163	cusəb	cusəb	c u s ə b	1742
3459	Breton_ST	suck	163	'dẽ:nã	dẽːnã	d ẽː n ã	1748
3460	Oriya	suck	163	čusiba	čusiba	č u s i b a	1742
3461	Greek_Mod	suck	163	ro̞ˈfo̞	ro̞fo̞	r o̞ f o̞	1746
3462	Portuguese_ST	suck	163	suˈɡaɾ	suɡaɾ	s u ɡ a ɾ	1744
# 
3463	Urdu	sun	164	suɾəʤ	suɾəʤ	s u ɾ ə ʤ	1750
3464	Armenian_Mod	sun	164	ɑˈɾɛv	ɑɾɛv	ɑ ɾ ɛ v	1749
3465	Breton_ST	sun	164	ɛwl	ɛwl	ɛ w l	1751
3466	Catalan	sun	164	sɔɫ	sɔɫ	s ɔ ɫ	1752
3467	Czech	sun	164	slʊntsɛ	slʊntsɛ	s l ʊ n t s ɛ	1753
3468	German	sun	164	'zɔnə	zɔnə	z ɔ n ə	1754
3469	Italian	sun	164	'sole	sole	s o l e	1752
3470	Swedish	sun	164	suːl	suːl	s uː l	1752
3471	Danish	sun	164	sol	sol	s o l	1752
3472	Dutch_List	sun	164	zɔn	zɔn	z ɔ n	1754
3473	English	sun	164	sʌn	sʌn	s ʌ n	1754
3474	French	sun	164	sɔlɛj	sɔlɛj	s ɔ l ɛ j	1752
3475	Greek_Mod	sun	164	ˈiʎo̞s	iʎo̞s	i ʎ o̞ s	1755
3476	Marathi	sun	164	'su:ɾjə	suːɾjə	s uː ɾ j ə	1750
3477	Polish	sun	164	ˈswɔɲʦɛ	swɔɲʦɛ	s w ɔ ɲ ʦ ɛ	1756
3478	Portuguese_ST	sun	164	sɔl	sɔl	s ɔ l	1752
3479	Russian	sun	164	'solntse	solntse	s o l n t s e	1753
3480	Spanish	sun	164	sol	sol	s o l	1752
3481	Bihari	sun	164	surj	surj	s u r j	1750
3482	Oriya	sun	164	surjyɔ	surjyɔ	s u r j yɔ	1750
# 
3483	Urdu	swell	165	suʤnə	suʤnə	s u ʤ n ə	1765
3484	Armenian_Mod	swell	165	uˈrɛl	urɛl	u r ɛ l	1757
3485	Catalan	swell	165	in'fla	infla	i n f l a	1760
3486	Czech	swell	165	opʊxnoʊ̯t	opʊxnoʊ̯t	o p ʊ x n oʊ̯ t	1761
3487	Breton_ST	swell	165	'xwe:zã	xweːzã	x w eː z ã	1759
3488	German	swell	165	'ʃvɛlən	ʃvɛlən	ʃ v ɛ l ə n	1762
3489	Italian	swell	165	gon'fjare	gonfjare	g o n f j a r e	1764
3490	Swedish	swell	165	'svala	svala	s v a l a	1762
3491	English	swell	165	swɛl	swɛl	s w ɛ l	1762
3492	French	swell	165	ɑ̃fle	ɑ̃fle	ɑ̃ f l e	1760
3493	Greek_Mod	swell	165	fuˈsko̞no̞	fusko̞no̞	f u s k o̞ n o̞	1763
3494	Portuguese_ST	swell	165	ĩˈʃaɾ	ĩʃaɾ	ĩ ʃ a ɾ	1766
3495	Russian	swell	165	'puxnutʲ	puxnutʲ	p u x n u tʲ	1761
3496	Spanish	swell	165	in'ʧaɾse	inʧaɾse	i n ʧ a ɾ s e	1767
3497	Danish	swell	165	ˈsvulmə	svulmə	s v u l m ə	1762
3498	Dutch_List	swell	165	'zwɛlə(n)	zwɛlən	z w ɛ l ə n	1762
3499	Bihari	swell	165	phuləb	pʰuləb	pʰ u l ə b	1758
3500	Breton_ST	swell	165	'kwẽ:vĩ	kwẽːvĩ	k w ẽː v ĩ	1759
3501	Polish	swell	165	ˈpɛ̃ʧɲɛʨ	pɛ̃ʧɲɛʨ	p ɛ̃ ʧ ɲ ɛ ʨ	1761
3502	Oriya	swell	165	phuliba	pʰuliba	pʰ u l i b a	1758
3503	Swedish	swell	165	'pø:sa	pøːsa	p øː s a	1768
3504	Marathi	swell	165	'sudzɳe	sudzɳe	s u d z ɳ e	1765
# 
3505	Urdu	swim	166	t̪ɛɾnə	t̪ɛɾnə	t̪ ɛ ɾ n ə	1779
3506	Armenian_Mod	swim	166	loˈʁɑl	loʁɑl	l o ʁ ɑ l	1769
3507	Breton_ST	swim	166	'nøjal, 'nœ̃:vĩ	nøjal	n ø j a l	1771
3508	Czech	swim	166	plavat	plavat	p l a v a t	1773
3509	German	swim	166	'ʃvɪmən	ʃvɪmən	ʃ v ɪ m ə n	1774
3510	Italian	swim	166	nwo'tare	nwotare	n w o t a r e	1776
3511	Danish	swim	166	ˈsvœmə	svœmə	s v œ m ə	1774
3512	Dutch_List	swim	166	'zwɛmə(n)	zwɛmən	z w ɛ m ə n	1774
3513	English	swim	166	swɪm	swɪm	s w ɪ m	1774
3514	French	swim	166	naʒe	naʒe	n a ʒ e	1772
3515	Greek_Mod	swim	166	ˌko̞liˈ(m)bo̞	ko̞limbo̞	k o̞ l i m b o̞	1775
3516	Marathi	swim	166	'poɦɳe	poɦɳe	p o ɦ ɳ e	1777
3517	Polish	swim	166	ˈpwɨvaʨ	pwɨvaʨ	p w ɨ v a ʨ	1778
3518	Portuguese_ST	swim	166	nɐˈdaɾ	nɐdaɾ	n ɐ d a ɾ	1772
3519	Russian	swim	166	plɨtʲ	plɨtʲ	p l ɨ tʲ	1773
3520	Spanish	swim	166	na'ðaɾ	naðaɾ	n a ð a ɾ	1772
3521	Bihari	swim	166	heləb	heləb	h e l ə b	1770
3522	Oriya	swim	166	pɔhɔ̃r-	pɔhɔ̃r	p ɔ h ɔ̃ r	1777
3523	Catalan	swim	166	nə'ða	nəða	n ə ð a	1772
# 
3524	Urdu	tail	167	d̪ʊm	d̪ʊm	d̪ ʊ m	1795
3525	Armenian_Mod	tail	167	poʧʰ	poʧʰ	p o ʧʰ	1780
3526	Catalan	tail	167	'kua	kua	k ua	1783
3527	Breton_ST	tail	167	lost	lost	l o s t	1782
3528	Czech	tail	167	otsas	otsas	o t s a s	1784
3529	German	tail	167	ʃvant͜s	ʃvant͜s	ʃ v a n t͜s	1788
3530	Italian	tail	167	'koda	koda	k o d a	1790
3531	Swedish	tail	167	ʃæʈ	ʃæʈ	ʃ æ ʈ	1791
3532	Danish	tail	167	'hɛ:lə	hɛːlə	h ɛː l ə	1785
3533	Dutch_List	tail	167	start	start	s t a r t	1786
3534	English	tail	167	teɪl	teɪl	t eɪ l	1787
3535	French	tail	167	kø	kø	k ø	1783
3536	Greek_Mod	tail	167	u'ra	ura	u r a	1789
3537	Marathi	tail	167	ʃepʈi:, ʃepu:ʈ	ʃepʈiː	ʃ e p ʈ iː	1791
3538	Polish	tail	167	ˈɔɡɔn	ɔɡɔn	ɔ ɡ ɔ n	1793
3539	Portuguese_ST	tail	167	ˈɾaβu	ɾaβu	ɾ a β u	1794
3540	Russian	tail	167	xvostʲ	xvostʲ	x v o s tʲ	1782
3541	Spanish	tail	167	'kola	kola	k o l a	1790
3542	Bihari	tail	167	nəŋgair	nəŋgair	n ə ŋ g ai r	1781
3543	Oriya	tail	167	lanjɔ	lanjɔ	l a n j ɔ	1792
3544	Swedish	tail	167	svans	svans	s v a n s	1788
3545	Portuguese_ST	tail	167	ˈkauðɐ	kauðɐ	k au ð ɐ	1790
# 
3546	Urdu	that	168	woʰ	woʰ	w oʰ	1805
3547	Armenian_Mod	that	168	ɑɪ̯n	ɑɪ̯n	ɑɪ̯ n	1796
3548	Breton_ST	that	168	ãn...-se	ãn...se	ã n s e	1798
3549	Czech	that	168	tamto	tamto	t a m t o	1800
3550	German	that	168	das	das	d a s	1801
3551	Swedish	that	168	'dɛnə, dɛna	dɛnə	d ɛ n ə	1796
3552	Danish	that	168	dεn, de	dɛn	d ɛ n	1796
3553	Dutch_List	that	168	di, dɑt, 'ɣenə	di	d i	1801
3554	English	that	168	ðæt	ðæt	ð æ t	1802
3555	Marathi	that	168	to, ti:, te	to	t o	1801
3556	Russian	that	168	tot	tot	t o t	1802
3557	German	that	168	je:nɐ	jeːnɐ	j eː n ɐ	1806
3558	Bihari	that	168	o	o	o	1797
3559	Greek_Mod	that	168	pu	pu	p u	1803
3560	Spanish	that	168	'ese	ese	e s e	1798
3561	Polish	that	168	ˈtamtɔ	tamtɔ	t a m t ɔ	1800
3562	Oriya	that	168	se(iṭa)	seiʈa	s ei ʈ a	1804
3563	Catalan	that	168	ə’kɛʎ	əkɛʎ	ə k ɛ ʎ	1799
# 
3564	Urdu	there	169	wəhɑ̃	wəhɑ̃	w ə h ɑ̃	1815
3565	Armenian_Mod	there	169	ɑɪ̯nˈtɛʁ	ɑɪ̯ntɛʁ	ɑɪ̯ n t ɛ ʁ	1807
3566	Catalan	there	169	ə’ki	əki	ə k i	1809
3567	Breton_ST	there	169	ˈaze	aze	a z e	1808
3568	Czech	there	169	tam	tam	t a m	1810
3569	German	there	169	dɔrt	dɔrt	d ɔ r t	1807
3570	Italian	there	169	la, ko'la, li	la	l a	1812
3571	Swedish	there	169	dɛːr	dɛːr	d ɛː r	1807
3572	Marathi	there	169	'tetʰe, 'titʰə	tetʰe	t e tʰ e	1813
3573	Polish	there	169	tam	tam	t a m	1810
3574	Russian	there	169	tam	tam	t a m	1810
3575	Danish	there	169	dεɐ̯	dɛɐ̯	d ɛɐ̯	1811
3576	English	there	169	ðɛə	ðɛə	ð ɛə	1811
3577	French	there	169	la	la	l a	1812
3578	Dutch_List	there	169	dar, ɑl'dar	dar	d a r	1807
3579	Spanish	there	169	a'i	ai	ai	1814
3580	Oriya	there	169	se(i)ṭhi	seiʈʰi	s ei ʈʰ i	1813
3581	Portuguese_ST	there	169	ɐˈi	ɐi	ɐi	1814
3582	Catalan	there	169	ə’ʎa	əʎa	ə ʎ a	1812
# 
3583	Urdu	they	170	woʰ	woʰ	w oʰ	1827
3584	Armenian_Mod	they	170	nəˈɾɑnkʰ	nəɾɑnkʰ	n ə ɾ ɑ n kʰ	1816
3585	Breton_ST	they	170	i, ĩnt	i	i	1818
3586	Czech	they	170	oɲɪ, onɪ, ona	oɲɪ	o ɲ ɪ	1819
3587	Italian	they	170	ko'loro	koloro	k o l o r o	1824
3588	Swedish	they	170	deː	deː	d eː	1820
3589	German	they	170	zi:	ziː	z iː	1821
3590	Danish	they	170	di	di	d i	1820
3591	Dutch_List	they	170	zɛi	zɛi	z ɛi	1821
3592	English	they	170	ðɛɪ	ðɛɪ	ð ɛɪ	1820
3593	French	they	170	il, ɛl	il	i l	1822
3594	Marathi	they	170	te, tja, ti:	te	t e	1820
3595	Polish	they	170	ˈɔni	ɔni	ɔ n i	1819
3596	Portuguese_ST	they	170	ˈelɨʃ	elɨʃ	e l ɨ ʃ	1826
3597	Russian	they	170	o'ni	oni	o n i	1819
3598	Spanish	they	170	'eʎos	eʎos	e ʎ o s	1826
3599	Bihari	they	170	osəb	osəb	o s ə b	1817
3600	Italian	they	170	es'si	essi	e sː i	1821
3601	Greek_Mod	they	170	afˈti	afti	a f t i	1823
3602	Oriya	they	170	semane	semane	s e m a n e	1825
# 
3603	Urdu	thick	171	ˈmo.ʈə	mo.ʈə	m o ʈ ə	1837
3604	Catalan	thick	171	gɾɔs	gɾɔs	g ɾ ɔ s	1831
3605	Czech	thick	171	tlʊstiː	tlʊstiː	t l ʊ s t iː	1832
3606	Breton_ST	thick	171	tew	tew	t e w	1830
3607	German	thick	171	dɪk	dɪk	d ɪ k	1833
3608	Italian	thick	171	'grɔsso	grɔsso	g r ɔ sː o	1831
3609	Swedish	thick	171	ɕɔk	ɕɔk	ɕ ɔ k	1833
3610	Danish	thick	171	d̥ʰyg̥ʰ	d̥ʰyg̥ʰ	d̥ʰ y g̥ʰ	1833
3611	Dutch_List	thick	171	dɪk	dɪk	d ɪ k	1833
3612	English	thick	171	θɪk	θɪk	θ ɪ k	1833
3613	French	thick	171	epɛ	epɛ	e p ɛ	1834
3614	Greek_Mod	thick	171	xo̞ˈ(n)dro̞s	xo̞ndro̞s	x o̞ n d r o̞ s	1835
3615	Russian	thick	171	'tolstɨj	tolstɨj	t o l s t ɨ j	1832
3616	Bihari	thick	171	ghən	gʱən	gʱ ə n	1829
3617	Spanish	thick	171	'ɡoɾðo	ɡoɾðo	ɡ o ɾ ð o	1836
3618	Polish	thick	171	ˈɡɛ̃stɨ	ɡɛ̃stɨ	ɡ ɛ̃ s t ɨ	1836
3619	Oriya	thick	171	moṭa	moʈa	m o ʈ a	1837
3620	Catalan	thick	171	gɾu’ʃut	gɾuʃut	g ɾ u ʃ u t	1831
3621	Catalan	thick	171	əs'pɛs	əspɛs	ə s p ɛ s	1838
3622	Armenian_Mod	thick	171	hɑst	hɑst	h ɑ s t	1828
3623	Marathi	thick	171	'gʰəʈʈə	gʰəʈʈə	gʰ ə ʈː ə	1836
3624	Portuguese_ST	thick	171	ɨʃˈpesu	ɨʃpesu	ɨ ʃ p e s u	1838
# 
3625	Urdu	thin	172	ˈpət.lə	pət.lə	p ə t l ə	1840
3626	Catalan	thin	172	flak	flak	f l a k	1842
3627	Breton_ST	thin	172	mwã:n	mwãːn	m w ãː n	1841
3628	Czech	thin	172	tɛŋkiː	tɛŋkiː	t ɛ ŋ k iː	1843
3629	German	thin	172	dʏn	dʏn	d ʏ n	1844
3630	Italian	thin	172	sot'tile	sottile	s o tː i l e	1847
3631	Swedish	thin	172	tɵn	tɵn	t ɵ n	1844
3632	Danish	thin	172	d̥ʰøn	d̥ʰøn	d̥ʰ ø n	1844
3633	Dutch_List	thin	172	dʏn	dʏn	d ʏ n	1844
3634	English	thin	172	θɪn	θɪn	θ ɪ n	1844
3635	French	thin	172	mɛ̃s	mɛ̃s	m ɛ̃ s	1845
3636	Marathi	thin	172	'patəɭ	patəɭ	p a t ə ɭ	1840
3637	Polish	thin	172	ˈʨɛ̃nkʲi	ʨɛ̃nkʲi	ʨ ɛ̃ n kʲ i	1843
3638	Russian	thin	172	'tonkɨj	tonkɨj	t o n k ɨ j	1843
3639	Spanish	thin	172	del'ɣaðo	delɣaðo	d e l ɣ a ð o	1850
3640	Bihari	thin	172	patər	patər	p a t ə r	1840
3641	Breton_ST	thin	172	'tã:naw	tãːnaw	t ãː n a w	1844
3642	Spanish	thin	172	'flako	flako	f l a k o	1842
3643	Greek_Mod	thin	172	le̞ˈpto̞s	le̞pto̞s	l e̞ p t o̞ s	1846
3644	Oriya	thin	172	sɔrua	sɔrua	s ɔ r ua	1848
3645	Armenian_Mod	thin	172	bɑˈɾɑk	bɑɾɑk	b ɑ ɾ ɑ k	1839
3646	Marathi	thin	172	ba'ɾi:k	baɾiːk	b a ɾ iː k	1839
3647	Marathi	thin	172	ɾoɖ	ɾoɖ	ɾ o ɖ	1852
3648	Portuguese_ST	thin	172	ˈfinu	finu	f i n u	1849
3649	Catalan	thin	172	pɾim	pɾim	p ɾ i m	1851
# 
3650	Urdu	think	173	soʧnə	soʧnə	s o ʧ n ə	1863
3651	Armenian_Mod	think	173	mətɑˈʦɛl	mətɑʦɛl	m ə t ɑ ʦ ɛ l	1853
3652	Czech	think	173	mɪslɛt	mɪslɛt	m ɪ s l ɛ t	1857
3653	Breton_ST	think	173	'sɔ̃:ʒal	sɔ̃ːʒal	s ɔ̃ː ʒ a l	1855
3654	German	think	173	'dɛŋkn̩	dɛŋkn̩	d ɛ ŋ k n̩	1859
3655	Italian	think	173	pen'sare	pensare	p e n s a r e	1856
3656	Swedish	think	173	'tɛŋka	tɛŋka	t ɛ ŋ k a	1859
3657	French	think	173	pɑ̃se	pɑ̃se	p ɑ̃ s e	1856
3658	Greek_Mod	think	173	ˈsce̞fto̞ˌme̞	sce̞fto̞me̞	s c e̞ f t o̞ m e̞	1860
3659	Polish	think	173	ˈmɨɕlɛʨ	mɨɕlɛʨ	m ɨ ɕ l ɛ ʨ	1857
3660	Portuguese_ST	think	173	pẽˈsaɾ	pẽsaɾ	p ẽ s a ɾ	1856
3661	Russian	think	173	'dumatʲ	dumatʲ	d u m a tʲ	1862
3662	Spanish	think	173	pen'saɾ	pensaɾ	p e n s a ɾ	1856
3663	Danish	think	173	ˈd̥ʰεŋ g̥ʰə	d̥ʰɛŋ#g̥ʰə	d̥ʰ ɛ ŋ # g̥ʰ ə	1858
3664	Dutch_List	think	173	'dɛŋkə(n)	dɛŋkən	d ɛ ŋ k ə n	1859
3665	English	think	173	θɪŋk	θɪŋk	θ ɪ ŋ k	1859
3666	Bihari	think	173	bicar kərəb	bicar#kərəb	b i c a r # k ə r ə b	1854
3667	Breton_ST	think	173	'mɛjzã	mɛjzã	m ɛ j z ã	1864
3668	Greek_Mod	think	173	no̞ˈmizo̞	no̞mizo̞	n o̞ m i z o̞	1865
3669	Oriya	think	173	dharɔṇa	dʱarɔɳa	dʱ a r ɔ ɳ a	1861
3670	Oriya	think	173	bhaḷ-	bʱaɭ	bʱ a ɭ	1866
3671	Catalan	think	173	pən'sa, pen'saɾ	pənsa	p ə n s a	1856
3672	Marathi	think	173	'witʃaɾ kəɾ'ɳe	wiʧaɾ#kəɾɳe	w i ʧ a ɾ # k ə ɾ ɳ e	1854
# 
3673	Urdu	this	174	jeʰ	jeʰ	j eʰ	1873
3674	Armenian_Mod	this	174	ɑɪ̯s	ɑɪ̯s	ɑɪ̯ s	1867
3675	Breton_ST	this	174	ãn...-mã	ãn...mã	ã n m ã	1869
3676	Czech	this	174	toto	toto	t o t o	1870
3677	German	this	174	di:s	diːs	d iː s	1867
3678	Swedish	this	174	dɛn, dɛ	dɛn	d ɛ n	1871
3679	Danish	this	174	ˈd̥εnə, ˈd̥εd̥ə	d̥ɛnə	d̥ ɛ n ə	1871
3680	Dutch_List	this	174	'dezə, dɪt	dezə	d e z ə	1867
3681	English	this	174	ðɪs	ðɪs	ð ɪ s	1867
3682	Marathi	this	174	ɦa, ɦi:, ɦe	ɦa	ɦ a	1872
3683	Russian	this	174	'etot	etot	e t o t	1870
3684	Bihari	this	174	i	i	i	1868
3685	Polish	this	174	tɔ	tɔ	t ɔ	1871
3686	Oriya	this	174	e(iṭa)	eiʈa	ei ʈ a	1870
# 
3687	Urdu	thou	175	t̪u	t̪u	t̪ u	1874
3688	Catalan	thou	175	tu	tu	t u	1874
3689	Armenian_Mod	thou	175	du	du	d u	1874
3690	Czech	thou	175	tɪ	tɪ	t ɪ	1874
3691	Breton_ST	thou	175	te:	teː	t eː	1874
3692	German	thou	175	du:	duː	d uː	1874
3693	Italian	thou	175	tu	tu	t u	1874
3694	Swedish	thou	175	dʉ	dʉ	d ʉ	1874
3695	Danish	thou	175	du	du	d u	1874
3696	Dutch_List	thou	175	ɣɛi	ɣɛi	ɣ ɛi	1875
3697	English	thou	175	ðaʊ	ðaʊ	ð aʊ	1874
3698	French	thou	175	ty	ty	t y	1874
3699	Greek_Mod	thou	175	e̞ˈsi	e̞si	e̞ s i	1876
3700	Marathi	thou	175	tu:	tuː	t uː	1874
3701	Polish	thou	175	tɨ	tɨ	t ɨ	1874
3702	Portuguese_ST	thou	175	tu	tu	t u	1874
3703	Russian	thou	175	tɨ	tɨ	t ɨ	1874
3704	Spanish	thou	175	tu	tu	t u	1874
3705	Dutch_List	thou	175	jə	jə	j ə	1878
3706	Spanish	thou	175	us'teð	usteð	u s t e ð	1879
3707	Oriya	thou	175	tumɔ	tumɔ	t u m ɔ	1877
3708	Oriya	thou	175	to	to	t o	1874
3709	Oriya	thou	175	apɔṇɔ-nkɔ	apɔɳɔnkɔ	a p ɔ ɳ ɔ n k ɔ	1880
# 
3710	Urdu	three	176	t̝in	t̝in	t̝ i n	1882
3711	Armenian_Mod	three	176	jɛˈɾɛkʰ	jɛɾɛkʰ	j ɛ ɾ ɛ kʰ	1881
3712	Catalan	three	176	trɛs	trɛs	t r ɛ s	1883
3713	Breton_ST	three	176	tri:	triː	t r iː	1883
3714	Czech	three	176	tr̝̊ɪ	tr̝ɪ	t r̝ ɪ	1883
3715	German	three	176	dra‿i	drai	d r ai	1883
3716	Italian	three	176	tre	tre	t r e	1883
3717	Swedish	three	176	treː	treː	t r eː	1883
3718	Greek_Mod	three	176	ˈtriˌa	tria	t r ia	1883
3719	Marathi	three	176	ti:n	tiːn	t iː n	1882
3720	Polish	three	176	tʃɨ	ʧɨ	ʧ ɨ	1884
3721	Portuguese_ST	three	176	tɾeʃ	tɾeʃ	t ɾ e ʃ	1883
3722	Russian	three	176	tri	tri	t r i	1883
3723	Spanish	three	176	tɾes	tɾes	t ɾ e s	1883
3724	Dutch_List	three	176	dri	dri	d r i	1883
3725	French	three	176	tʀwa	tʀwa	t ʀ w a	1883
3726	English	three	176	θri:	θriː	θ r iː	1883
3727	Danish	three	176	d̥ʰʁε	d̥ʰʁɛ	d̥ʰ ʁ ɛ	1883
3728	Bihari	three	176	tin	tin	t i n	1882
3729	Oriya	three	176	tini	tini	t i n i	1882
# 
3730	Urdu	throw	177	pʰẽknə	pʰẽknə	pʰ ẽ k n ə	1886
3731	Breton_ST	throw	177	'tø:lɛr	tøːlɛr	t øː l ɛ r	1887
3732	Czech	throw	177	ɦaːzɛt	ɦaːzɛt	ɦ aː z ɛ t	1888
3733	Italian	throw	177	dʒet'tare	dʒettare	d ʒ e tː a r e	1894
3734	Swedish	throw	177	'kasta	kasta	k a s t a	1889
