# PAN
ID	Language	Gloss	GlossID	CogID	IPA	Tokens
3244	Berawan (Long Terawan)	long	155	2073	kəbəiʔ	k ə b ə i ʔ
3245	Moken	long	155	2079	datah	d a t a h
3246	Hanunoo	long	155	2075	ʔaba	ʔ a b a
3247	Hanunoo	long	155	2075	ʔabaʔ	ʔ a b a ʔ
3248	Wuna	long	155	2087	newanta	n e w a n t a
3249	Tetum	long	155	2083	naruk	n a r u k
3250	Mailu	long	155	2077	lauroro	l a u r o r o
3251	Tsou	long	155	2085	tacvohʔi	t a c v o h ʔ i
3252	Nias	long	155	2080	anau	a n a u
3253	Central Amis	long	155	2072	mamutuq	m a m u t u q
3254	Central Amis	long	155	2088	kakajaʔ	k a k a j a ʔ
3255	Chamorro	long	155	2074	laguas	l a g u a s
3256	Banoni	long	155	2071	gaːrusu	g aː r u s u
3257	Singhi	long	155	2082	omu	o m u
3258	Banggi	long	155	2070	melaŋgu	m e l a ŋ g u
# 
3259	Maloh	thin	156	2095	nipis	n i p i s
3260	Merina (Malagasy)	thin	156	2090	manifj	m a n i f j
3261	Thao	thin	156	2093	mabazaj	m a b a z a j
3262	Palauan	thin	156	2097	meliliut	m e l i l i u t
3263	Bare'e	thin	156	2090	manipi	m a n i p i
3264	Iban	thin	156	2093	mipau	m i p a u
3265	Berawan (Long Terawan)	thin	156	2091	lipːəh	l i pː ə h
3266	Moken	thin	156	2095	nʲipih	nʲ i p i h
3267	Hanunoo	thin	156	2090	manipis	m a n i p i s
3268	Wuna	thin	156	2096	nonifi	n o n i f i
3269	Tetum	thin	156	2095	niʔis	n i ʔ i s
3270	Mailu	thin	156	2094	ariari	a r i a r i
3271	Mailu	thin	156	2100	ogiogi	o g i o g i
3272	Tsou	thin	156	2099	hipsi	h i p s i
3273	Nias	thin	156	2096	nifi	n i f i
3274	Central Amis	thin	156	2092	kuhpicaj	k u h p i c a j
3275	Banoni	thin	156	2089	to#totogo	t o # t o t o g o
3276	Singhi	thin	156	2098	ridie	r i d i e
# 
3277	Maloh	thick	157	2108	tabal	t a b a l
3278	Merina (Malagasy)	thick	157	2110	matévina	m a t é v i n a
3279	Thao	thick	157	2114	makushtur	m a k u s h t u r
3280	Palauan	thick	157	2112	okrokr	o k r o k r
3281	Tunjung	thick	157	2104	kapar	k a p a r
3282	Bare'e	thick	157	2103	baŋke	b a ŋ k e
3283	Iban	thick	157	2108	tebal	t e b a l
3284	Berawan (Long Terawan)	thick	157	2104	kapan	k a p a n
3285	Moken	thick	157	2111	tʰaw	tʰ a w
3286	Hanunoo	thick	157	2107	madamul	m a d a m u l
3287	Wuna	thick	157	2116	nokapa	n o k a p a
3288	Tetum	thick	157	2113	maʔar	m a ʔ a r
3289	Mailu	thick	157	2109	iduna	i d u n a
3290	Tsou	thick	157	2115	ocmoeʉ	o c m o e ʉ
3291	Central Amis	thick	157	2105	kiftol	k i f t o l
3292	Chamorro	thick	157	2106	potpot	p o t p o t
3293	Banoni	thick	157	2102	toːtogo	t oː t o g o
3294	Singhi	thick	157	2108	tabar	t a b a r
3295	Banggi	thick	157	2101	eŋkafal	e ŋ k a f a l
# 
3296	Maloh	narrow	158	2124	supit	s u p i t
3297	Merina (Malagasy)	narrow	158	2125	étj	é t j
3298	Thao	narrow	158	2129	maqtit	m a q t i t
3299	Palauan	narrow	158	2127	obutek	o b u t e k
3300	Tunjung	narrow	158	2124	səmpit	s ə m p i t
3301	Bare'e	narrow	158	2118	soki	s o k i
3302	Iban	narrow	158	2118	sekut	s e k u t
3303	Berawan (Long Terawan)	narrow	158	2119	dik	d i k
3304	Moken	narrow	158	2122	paʔiːt	p a ʔ iː t
3305	Hanunoo	narrow	158	2122	diʔit	d i ʔ i t
3306	Wuna	narrow	158	2131	noseke	n o s e k e
3307	Tetum	narrow	158	2128	klot	k l o t
3308	Mailu	narrow	158	2123	ariari	a r i a r i
3309	Tsou	narrow	158	2130	teakotva	t e a k o t v a
3310	Nias	narrow	158	2126	ise	i s e
3311	Central Amis	narrow	158	2120	maʔecu	m a ʔ e c u
3312	Chamorro	narrow	158	2121	aŋːosto	a ŋː o s t o
3313	Banoni	narrow	158	2117	kubunːa	k u b u nː a
3314	Singhi	narrow	158	2118	sikitok	s i k i t o k
3315	Singhi	narrow	158	2124	sapit	s a p i t
# 
3316	Merina (Malagasy)	wide	159	2132	malalaka	m a l a l a k a
3317	Thao	wide	159	2144	maharan	m a h a r a n
3318	Palauan	wide	159	2141	metéu	m e t é u
3319	Tunjung	wide	159	2135	lajah	l a j a h
3320	Bare'e	wide	159	2134	kambi	k a m b i
3321	Iban	wide	159	2138	luas	l u a s
3322	Berawan (Long Terawan)	wide	159	2135	kijih	k i j i h
3323	Hanunoo	wide	159	2137	daka	d a k a
3324	Wuna	wide	159	2140	neware	n e w a r e
3325	Tetum	wide	159	2143	luwa	l u w a
3326	Mailu	wide	159	2139	babada	b a b a d a
3327	Mailu	wide	159	2146	bamubamu	b a m u b a m u
3328	Mailu	wide	159	2139	bedibedi	b e d i b e d i
3329	Mailu	wide	159	2133	dobuna	d o b u n a
3330	Mailu	wide	159	2133	tatapa	t a t a p a
3331	Tsou	wide	159	2145	fafʔohʉ	f a f ʔ o h ʉ
3332	Nias	wide	159	2140	awolo	a w o l o
3333	Central Amis	wide	159	2136	kakahal	k a k a h a l
3334	Banoni	wide	159	2133	tataːbana	t a t aː b a n a
3335	Singhi	wide	159	2142	dar	d a r
3336	Banggi	wide	159	2132	melimbag	m e l i m b a g
# 
3337	Maloh	painful, sick	160	2153	padis	p a d i s
3338	Merina (Malagasy)	painful, sick	160	2152	mararj	m a r a r j
3339	Thao	painful, sick	160	2157	makarman#a#but	m a k a r m a n # a # b u t
3340	Palauan	painful, sick	160	2155	ourakt	o u r a k t
3341	Bare'e	painful, sick	160	2149	juʔa	j u ʔ a
3342	Iban	painful, sick	160	2147	sakit	s a k i t
3343	Berawan (Long Terawan)	painful, sick	160	2150	sakaiʔ	s a k a i ʔ
3344	Moken	painful, sick	160	2147	makeːt	m a k eː t
3345	Hanunoo	painful, sick	160	2147	masakit	m a s a k i t
3346	Wuna	painful, sick	160	2159	nolea	n o l e a
3347	Tetum	painful, sick	160	2152	moras	m o r a s
3348	Mailu	painful, sick	160	2152	marai	m a r a i
3349	Tsou	painful, sick	160	2158	coŋo	c o ŋ o
3350	Nias	painful, sick	160	2154	mofoxo	m o f o x o
3351	Central Amis	painful, sick	160	2151	alala	a l a l a
3352	Banoni	painful, sick	160	2148	#pau	# p a u
3353	Singhi	painful, sick	160	2156	monam	m o n a m
3354	Singhi	painful, sick	160	2156	minõt	m i n õ t
3355	Banggi	painful, sick	160	2147	sahit	s a h i t
# 
3356	Merina (Malagasy)	shy, ashamed	161	2165	hénatra	h é n a t r a
3357	Thao	shy, ashamed	161	2169	majaw	m a j a w
3358	Palauan	shy, ashamed	161	2167	merur	m e r u r
3359	Bare'e	shy, ashamed	161	2161	maea	m a e a
3360	Iban	shy, ashamed	161	2160	malu	m a l u
3361	Moken	shy, ashamed	161	2166	talaw	t a l a w
3362	Hanunoo	shy, ashamed	161	2164	huja	h u j a
3363	Hanunoo	shy, ashamed	161	2164	ujaʔ	u j a ʔ
3364	Hanunoo	shy, ashamed	161	2172	makajʔaʔ	m a k a j ʔ a ʔ
3365	Wuna	shy, ashamed	161	2171	noambano	n o a m b a n o
3366	Mailu	shy, ashamed	161	2161	mai	m a i
3367	Tsou	shy, ashamed	161	2170	hʔoinvéni	h ʔ o i n v é n i
3368	Nias	shy, ashamed	161	2160	ila	i l a
3369	Central Amis	shy, ashamed	161	2162	maŋulu	m a ŋ u l u
3370	Central Amis	shy, ashamed	161	2162	maŋulo	m a ŋ u l o
3371	Chamorro	shy, ashamed	161	2163	mamahlao	m a m a h l a o
3372	Chamorro	shy, ashamed	161	2162	manacʰaŋ	m a n a cʰ a ŋ
3373	Singhi	shy, ashamed	161	2168	dasa	d a s a
3374	Singhi	shy, ashamed	161	2162	moŋuh	m o ŋ u h
3375	Banggi	shy, ashamed	161	2160	melou	m e l o u
# 
3376	Maloh	old	162	2173	toa	t o a
3377	Merina (Malagasy)	old	162	2179	antitra	a n t i t r a
3378	Thao	old	162	2184	sasaz	s a s a z
3379	Palauan	old	162	2182	mecʰut	m e cʰ u t
3380	Tunjung	old	162	2186	pəlegaʔ	p ə l e g a ʔ
3381	Iban	old	162	2173	tuai	t u a i
3382	Berawan (Long Terawan)	old	162	2175	mukon	m u k o n
3383	Moken	old	162	2180	tukaʔ	t u k a ʔ
3384	Hanunoo	old	162	2177	guraŋ	g u r a ŋ
3385	Wuna	old	162	2187	kamokula	k a m o k u l a
3386	Tetum	old	162	2173	tuan	t u a n
3387	Mailu	old	162	2178	baeau	b a e a u
3388	Tsou	old	162	2185	mameoi	m a m e o i
3389	Nias	old	162	2181	aʔewo	a ʔ e w o
3390	Nias	old	162	2173	atua	a t u a
3391	Central Amis	old	162	2176	matuqas	m a t u q a s
3392	Central Amis	old	162	2177	katelan	k a t e l a n
3393	Central Amis	old	162	2176	matuʔas	m a t u ʔ a s
3394	Banoni	old	162	2174	tatsuam	t a t s u a m
3395	Singhi	old	162	2183	nʲoma	nʲ o m a
3396	Banggi	old	162	2173	entua	e n t u a
# 
3397	Maloh	new	163	2188	baru	b a r u
3398	Merina (Malagasy)	new	163	2194	vao	v a o
3399	Thao	new	163	2192	faqlhu	f a q l h u
3400	Palauan	new	163	2196	becʰés	b e cʰ é s
3401	Tunjung	new	163	2199	isaj	i s a j
3402	Bare'e	new	163	2190	da#woʔu	d a # w o ʔ u
3403	Iban	new	163	2188	baru	b a r u
3404	Berawan (Long Terawan)	new	163	2191	kireŋ	k i r e ŋ
3405	Moken	new	163	2195	kəloj	k ə l o j
3406	Hanunoo	new	163	2193	bagʔu	b a g ʔ u
3407	Wuna	new	163	2200	nobugʰou	n o b u gʰ o u
3408	Tetum	new	163	2198	foːn	f oː n
3409	Tsou	new	163	2194	faeva	f a e v a
3410	Nias	new	163	2193	bohou	b o h o u
3411	Central Amis	new	163	2192	faqluh	f a q l u h
3412	Central Amis	new	163	2192	faluhaj	f a l u h a j
3413	Central Amis	new	163	2201	kapah	k a p a h
3414	Banoni	new	163	2189	gʰoːm	gʰ oː m
3415	Singhi	new	163	2197	baux	b a u x
3416	Banggi	new	163	2188	baːru	b aː r u
# 
3417	Maloh	good	164	2211	mam	m a m
3418	Thao	good	164	2217	maqitan	m a q i t a n
3419	Palauan	good	164	2214	uŋil	u ŋ i l
3420	Tunjung	good	164	2209	pajik	p a j i k
3421	Bare'e	good	164	2204	madago	m a d a g o
3422	Iban	good	164	2209	baik	b a i k
3423	Iban	good	164	2221	manah	m a n a h
3424	Iban	good	164	2215	badas	b a d a s
3425	Berawan (Long Terawan)	good	164	2205	jin	j i n
3426	Moken	good	164	2212	ʔamoːn	ʔ a m oː n
3427	Hanunoo	good	164	2208	majad	m a j a d
3428	Wuna	good	164	2219	netaː	n e t aː
3429	Tetum	good	164	2216	diak	d i a k
3430	Mailu	good	164	2210	eboebo	e b o e b o
3431	Mailu	good	164	2222	wonai	w o n a i
3432	Tsou	good	164	2218	ʉmnʉ	ʉ m n ʉ
3433	Nias	good	164	2213	sõxi	s õ x i
3434	Central Amis	good	164	2206	mafancal	m a f a n c a l
3435	Central Amis	good	164	2206	fancal	f a n c a l
3436	Chamorro	good	164	2207	maolek	m a o l e k
3437	Banoni	good	164	2203	daːme	d aː m e
3438	Banoni	good	164	2220	komo	k o m o
3439	Singhi	good	164	2215	pagux	p a g u x
3440	Singhi	good	164	2223	konak	k o n a k
3441	Banggi	good	164	2202	empia	e m p i a
# 
3442	Maloh	bad, evil	165	2232	ajau	a j a u
3443	Merina (Malagasy)	bad, evil	165	2233	ratsj	r a t s j
3444	Thao	bad, evil	165	2237	makarman	m a k a r m a n
3445	Palauan	bad, evil	165	2235	mekŋit	m e k ŋ i t
3446	Tunjung	bad, evil	165	2239	kaheʔ#pajik	k a h e ʔ # p a j i k
3447	Bare'e	bad, evil	165	2226	majaʔa	m a j a ʔ a
3448	Iban	bad, evil	165	2227	jaiʔ	j a i ʔ
3449	Berawan (Long Terawan)	bad, evil	165	2227	jeʔ	j e ʔ
3450	Moken	bad, evil	165	2224	ʔaduːt	ʔ a d uː t
3451	Hanunoo	bad, evil	165	2230	daʔut	d a ʔ u t
3452	Wuna	bad, evil	165	2240	habarubaru	h a b a r u b a r u
3453	Tetum	bad, evil	165	2236	aːt	aː t
3454	Mailu	bad, evil	165	2231	oreore	o r e o r e
3455	Tsou	bad, evil	165	2238	kui	k u i
3456	Nias	bad, evil	165	2234	lõ#sõxi	l õ # s õ x i
3457	Central Amis	bad, evil	165	2228	tatiʔih	t a t i ʔ i h
3458	Chamorro	bad, evil	165	2229	baba	b a b a
3459	Banoni	bad, evil	165	2225	sara	s a r a
3460	Banoni	bad, evil	165	2241	sabau	s a b a u
3461	Singhi	bad, evil	165	2236	jaːt	j aː t
3462	Banggi	bad, evil	165	2224	endod	e n d o d
# 
3463	Maloh	correct, true	166	2247	tapat	t a p a t
3464	Merina (Malagasy)	correct, true	166	2248	marina	m a r i n a
3465	Thao	correct, true	166	2244	dadu	d a d u
3466	Palauan	correct, true	166	2248	meraŋ	m e r a ŋ
3467	Tunjung	correct, true	166	2245	kənaj	k ə n a j
3468	Bare'e	correct, true	166	2244	tuʔu	t u ʔ u
3469	Iban	correct, true	166	2245	kenaʔ	k e n a ʔ
3470	Iban	correct, true	166	2253	amat	a m a t
3471	Berawan (Long Terawan)	correct, true	166	2245	kənəh	k ə n ə h
3472	Moken	correct, true	166	2249	jaw	j a w
3473	Hanunoo	correct, true	166	2245	kaŋud	k a ŋ u d
3474	Hanunoo	correct, true	166	2252	tamaʔ	t a m a ʔ
3475	Hanunoo	correct, true	166	2244	tutuʔu	t u t u ʔ u
3476	Wuna	correct, true	166	2251	nokotuhu	n o k o t u h u
3477	Tetum	correct, true	166	2247	tebes	t e b e s
3478	Mailu	correct, true	166	2245	egena	e g e n a
3479	Mailu	correct, true	166	2248	oroːroni	o r oː r o n i
3480	Nias	correct, true	166	2244	duhu	d u h u
3481	Central Amis	correct, true	166	2246	matama	m a t a m a
3482	Chamorro	correct, true	166	2243	magahet	m a g a h e t
3483	Banoni	correct, true	166	2243	magoto	m a g o t o
3484	Singhi	correct, true	166	2250	tuk	t u k
3485	Singhi	correct, true	166	2242	bonar	b o n a r
3486	Banggi	correct, true	166	2242	baːr	b aː r
# 
3487	Maloh	night	167	2259	malam	m a l a m
3488	Merina (Malagasy)	night	167	2261	alina	a l i n a
3489	Thao	night	167	2265	tanlhuan	t a n l h u a n
3490	Palauan	night	167	2263	klebeséi	k l e b e s é i
3491	Tunjung	night	167	2259	kalam	k a l a m
3492	Bare'e	night	167	2255	weŋi	w e ŋ i
3493	Iban	night	167	2259	malam	m a l a m
3494	Berawan (Long Terawan)	night	167	2256	dicum	d i c u m
3495	Moken	night	167	2262	kəman	k ə m a n
3496	Moken	night	167	2267	dik	d i k
3497	Hanunoo	night	167	2258	jabi	j a b i
3498	Wuna	night	167	2266	korondoha	k o r o n d o h a
3499	Tetum	night	167	2259	kalan	k a l a n
3500	Mailu	night	167	2260	garu	g a r u
3501	Tsou	night	167	2255	féŋna	f é ŋ n a
3502	Nias	night	167	2255	boŋi	b o ŋ i
3503	Central Amis	night	167	2257	talaja	t a l a j a
3504	Chamorro	night	167	2255	pueŋi	p u e ŋ i
3505	Banoni	night	167	2255	boŋi	b o ŋ i
3506	Singhi	night	167	2264	ŋarom	ŋ a r o m
3507	Banggi	night	167	2254	raobi	r a o b i
# 
3508	Maloh	day	168	2276	aso	a s o
3509	Merina (Malagasy)	day	168	2277	andro	a n d r o
3510	Thao	day	168	2282	qali	q a l i
3511	Palauan	day	168	2280	sils	s i l s
3512	Tunjung	day	168	2284	naw	n a w
3513	Bare'e	day	168	2270	eo	e o
3514	Iban	day	168	2274	ari	a r i
3515	Berawan (Long Terawan)	day	168	2271	malaw	m a l a w
3516	Moken	day	168	2278	ʔaloj	ʔ a l o j
3517	Hanunoo	day	168	2273	siraŋ	s i r a ŋ
3518	Wuna	day	168	2282	gʰoleo	gʰ o l e o
3519	Tetum	day	168	2273	loron	l o r o n
3520	Mailu	day	168	2275	wau	w a u
3521	Tsou	day	168	2283	hie	h i e
3522	Nias	day	168	2279	luo	l u o
3523	Central Amis	day	168	2272	rumiad	r u m i a d
3524	Banoni	day	168	2269	korisa	k o r i s a
3525	Singhi	day	168	2281	anu	a n u
3526	Banggi	day	168	2268	odu	o d u
# 
3527	Maloh	year	169	2285	taun	t a u n
3528	Merina (Malagasy)	year	169	2285	taona	t a o n a
3529	Thao	year	169	2295	kawash	k a w a s h
3530	Palauan	year	169	2293	rak	r a k
3531	Tunjung	year	169	2285	taun	t a u n
3532	Bare'e	year	169	2287	taʔu	t a ʔ u
3533	Iban	year	169	2285	taun	t a u n
3534	Berawan (Long Terawan)	year	169	2285	taun	t a u n
3535	Moken	year	169	2289	takon	t a k o n
3536	Hanunoo	year	169	2290	abagat	a b a g a t
3537	Hanunoo	year	169	2285	turuŋun	t u r u ŋ u n
3538	Wuna	year	169	2289	tagʰu	t a gʰ u
3539	Tetum	year	169	2285	tinan	t i n a n
3540	Mailu	year	169	2291	lioro	l i o r o
3541	Tsou	year	169	2296	tonsoha	t o n s o h a
3542	Nias	year	169	2292	dõfi	d õ f i
3543	Central Amis	year	169	2288	mihca	m i h c a
3544	Chamorro	year	169	2289	sakːan	s a kː a n
3545	Banoni	year	169	2286	namare	n a m a r e
3546	Singhi	year	169	2294	sowa	s o w a
3547	Banggi	year	169	2285	toudn	t o u d n
# 
3548	Maloh	when?	170	2304	endisi	e n d i s i
3549	Merina (Malagasy)	when?	170	2305	oviana	o v i a n a
3550	Thao	when?	170	2297	kaiza	k a i z a
3551	Palauan	when?	170	2299	oiŋaraŋ	o i ŋ a r a ŋ
3552	Tunjung	when?	170	2311	pinan	p i n a n
3553	Bare'e	when?	170	2298	impia	i m p i a
3554	Iban	when?	170	2302	kemaia	k e m a i a
3555	Berawan (Long Terawan)	when?	170	2299	iran	i r a n
3556	Moken	when?	170	2306	ʔupʰiːn	ʔ u pʰ iː n
3557	Hanunoo	when?	170	2301	kapira	k a p i r a
3558	Wuna	when?	170	2304	indefie	i n d e f i e
3559	Tetum	when?	170	2309	bai#hira	b a i # h i r a
3560	Mailu	when?	170	2303	abo#samu	a b o # s a m u
3561	Tsou	when?	170	2310	homna	h o m n a
3562	Nias	when?	170	2307	he#ːmega	h e #ː m e g a
3563	Central Amis	when?	170	2300	hakua	h a k u a
3564	Central Amis	when?	170	2300	hacua	h a c u a
3565	Banoni	when?	170	2297	noisa	n o i s a
3566	Singhi	when?	170	2308	sinie	s i n i e
# 
3567	Maloh	to hide	171	2318	lamun	l a m u n
3568	Merina (Malagasy)	to hide	171	2319	manitrika	m a n i t r i k a
3569	Thao	to hide	171	2323	kuruz	k u r u z
3570	Palauan	to hide	171	2321	meŋéleb	m e ŋ é l e b
3571	Bare'e	to hide	171	2313	wuni	w u n i
3572	Iban	to hide	171	2317	pelam	p e l a m
3573	Iban	to hide	171	2326	belalai	b e l a l a i
3574	Iban	to hide	171	2326	lalai	l a l a i
3575	Berawan (Long Terawan)	to hide	171	2314	muŋih	m u ŋ i h
3576	Moken	to hide	171	2314	munuj	m u n u j
3577	Hanunoo	to hide	171	2316	taguʔ	t a g u ʔ
3578	Wuna	to hide	171	2325	nefebuni	n e f e b u n i
3579	Tetum	to hide	171	2313	funin	f u n i n
3580	Tsou	to hide	171	2324	amʉtʉ	a m ʉ t ʉ
3581	Nias	to hide	171	2320	biniʔõ	b i n i ʔ õ
3582	Central Amis	to hide	171	2315	simel	s i m e l
3583	Banoni	to hide	171	2312	vape	v a p e
3584	Singhi	to hide	171	2322	sukan	s u k a n
# 
3585	Maloh	to climb	172	2335	ambit	a m b i t
3586	Merina (Malagasy)	to climb	172	2336	miakatra	m i a k a t r a
3587	Palauan	to climb	172	2339	melidab	m e l i d a b
3588	Bare'e	to climb	172	2328	pone	p o n e
3589	Iban	to climb	172	2333	tikiʔ	t i k i ʔ
3590	Berawan (Long Terawan)	to climb	172	2329	nakən	n a k ə n
3591	Moken	to climb	172	2337	nʲaʔek	nʲ a ʔ e k
3592	Hanunoo	to climb	172	2332	dajik	d a j i k
3593	Wuna	to climb	172	2334	nofoni	n o f o n i
3594	Tetum	to climb	172	2341	saʔe	s a ʔ e
3595	Mailu	to climb	172	2334	panapana	p a n a p a n a
3596	Tsou	to climb	172	2342	tisifou	t i s i f o u
3597	Nias	to climb	172	2338	nõi	n õ i
3598	Central Amis	to climb	172	2330	macaka	m a c a k a
3599	Central Amis	to climb	172	2336	mikali	m i k a l i
3600	Chamorro	to climb	172	2331	hotde	h o t d e
3601	Singhi	to climb	172	2340	jikux	j i k u x
3602	Singhi	to climb	172	2343	tapaŋ	t a p a ŋ
3603	Banggi	to climb	172	2327	semblahi	s e m b l a h i
# 
3604	Merina (Malagasy)	at	173	2351	amj	a m j
3605	Thao	at	173	2347	i	i
3606	Palauan	at	173	2352	er	e r
3607	Tunjung	at	173	2346	deʔ	d e ʔ
3608	Bare'e	at	173	2345	ri	r i
3609	Iban	at	173	2349	ba	b a
3610	Iban	at	173	2350	di	d i
3611	Berawan (Long Terawan)	at	173	2346	atəʔ	a t ə ʔ
3612	Moken	at	173	2350	tʰiː	tʰ iː
3613	Hanunoo	at	173	2348	sa	s a
3614	Tetum	at	173	2353	iha	i h a
3615	Mailu	at	173	2350	de	d e
3616	Nias	at	173	2349	ba	b a
3617	Central Amis	at	173	2347	i	i
3618	Chamorro	at	173	2344	gi	g i
3619	Singhi	at	173	2350	daːŋ	d aː ŋ
3620	Banggi	at	173	2344	ki	k i
# 
3621	Maloh	in, inside	174	2357	ilalam	i l a l a m
3622	Merina (Malagasy)	in, inside	174	2361	anatj	a n a t j
3623	Thao	in, inside	174	2366	i	i
3624	Palauan	in, inside	174	2363	cʰelsél	cʰ e l s é l
3625	Tunjung	in, inside	174	2368	deʔ#lam	d e ʔ # l a m
3626	Bare'e	in, inside	174	2356	ri#ra	r i # r a
3627	Iban	in, inside	174	2357	alam	a l a m
3628	Iban	in, inside	174	2357	dalam	d a l a m
3629	Berawan (Long Terawan)	in, inside	174	2357	lum	l u m
3630	Moken	in, inside	174	2357	dalam	d a l a m
3631	Hanunoo	in, inside	174	2359	sa#basad	s a # b a s a d
3632	Tetum	in, inside	174	2365	iha#laran	i h a # l a r a n
3633	Mailu	in, inside	174	2360	ausu	a u s u
3634	Tsou	in, inside	174	2367	aeumona	a e u m o n a
3635	Nias	in, inside	174	2362	ba	b a
3636	Central Amis	in, inside	174	2358	lalumaq	l a l u m a q
3637	Central Amis	in, inside	174	2366	i	i
3638	Chamorro	in, inside	174	2357	halom	h a l o m
3639	Banoni	in, inside	174	2355	mo	m o
3640	Banoni	in, inside	174	2369	mokorena	m o k o r e n a
3641	Singhi	in, inside	174	2364	daːŋ	d aː ŋ
3642	Banggi	in, inside	174	2354	kisoid	k i s o i d
# 
3643	Maloh	above	175	2376	ibo	i b o
3644	Merina (Malagasy)	above	175	2377	ambonj	a m b o n j
3645	Thao	above	175	2381	ifafaw	i f a f a w
3646	Palauan	above	175	2378	bab	b a b
3647	Bare'e	above	175	2371	ri#wawo	r i # w a w o
3648	Iban	above	175	2375	datas	d a t a s
3649	Berawan (Long Terawan)	above	175	2372	ki#apːiəw	k i # a pː i ə w
3650	Moken	above	175	2375	dataː	d a t aː
3651	Hanunoo	above	175	2374	tuŋud	t u ŋ u d
3652	Tetum	above	175	2380	letːen	l e tː e n
3653	Mailu	above	175	2374	atana	a t a n a
3654	Tsou	above	175	2376	noépe	n o é p e
3655	Central Amis	above	175	2373	fafukaŋ	f a f u k a ŋ
3656	Singhi	above	175	2379	de#somu	d e # s o m u
3657	Singhi	above	175	2382	de#tun	d e # t u n
3658	Banggi	above	175	2370	kilibuat	k i l i b u a t
# 
3659	Maloh	below	176	2391	ijauŋ	i j a u ŋ
3660	Merina (Malagasy)	below	176	2392	ambanj	a m b a n j
3661	Thao	below	176	2393	ipruq	i p r u q
3662	Palauan	below	176	2395	eou	e o u
3663	Tunjung	below	176	2399	iweːq	i w eː q
3664	Bare'e	below	176	2385	ri#ara	r i # a r a
3665	Iban	below	176	2389	baroh	b a r o h
3666	Berawan (Long Terawan)	below	176	2386	ki#ləpːu	k i # l ə pː u
3667	Moken	below	176	2393	ləbuːk	l ə b uː k
3668	Hanunoo	below	176	2388	lawud	l a w u d
3669	Tetum	below	176	2397	kraik	k r a i k
3670	Mailu	below	176	2390	auna	a u n a
3671	Mailu	below	176	2384	godana	g o d a n a
3672	Tsou	below	176	2398	nosʔoeːʉ	n o s ʔ o eː ʉ
3673	Nias	below	176	2394	tou	t o u
3674	Central Amis	below	176	2387	laʔnu	l a ʔ n u
3675	Banoni	below	176	2384	kopona	k o p o n a
3676	Singhi	below	176	2396	de#dau	d e # d a u
3677	Singhi	below	176	2400	riboeʔ	r i b o e ʔ
3678	Banggi	below	176	2383	kisiduŋ	k i s i d u ŋ
# 
3679	Maloh	this	177	2404	indiʔ	i n d i ʔ
3680	Merina (Malagasy)	this	177	2407	atj	a t j
3681	Thao	this	177	2403	inaj	i n a j
3682	Palauan	this	177	2408	tiéi	t i é i
3683	Tunjung	this	177	2405	itih	i t i h
3684	Iban	this	177	2405	tuʔ	t u ʔ
3685	Berawan (Long Terawan)	this	177	2402	nih	n i h
3686	Moken	this	177	2403	niː	n iː
3687	Hanunoo	this	177	2404	inda	i n d a
3688	Wuna	this	177	2403	aini	a i n i
3689	Tetum	this	177	2402	neʔe	n e ʔ e
3690	Mailu	this	177	2406	eva	e v a
3691	Tsou	this	177	2403	éni	é n i
3692	Nias	this	177	2405	daʔa	d a ʔ a
3693	Central Amis	this	177	2403	kuna	k u n a
3694	Central Amis	this	177	2403	kuni	k u n i
3695	Chamorro	this	177	2403	ini	i n i
3696	Banoni	this	177	2401	ie	i e
3697	Banoni	this	177	2409	nabeː	n a b eː
# 
3698	Maloh	that	178	2414	indin	i n d i n
3699	Merina (Malagasy)	that	178	2415	ao	a o
3700	Merina (Malagasy)	that	178	2422	anj	a n j
3701	Thao	that	178	2418	haja	h a j a
3702	Thao	that	178	2418	huja	h u j a
3703	Palauan	that	178	2417	tilecʰaŋ	t i l e cʰ a ŋ
3704	Palauan	that	178	2423	séi	s é i
3705	Tunjung	that	178	2413	aneh	a n e h
3706	Bare'e	that	178	2411	setu	s e t u
3707	Iban	that	178	2413	nʲaʔ	nʲ a ʔ
3708	Berawan (Long Terawan)	that	178	2412	tuh	t u h
3709	Moken	that	178	2416	nʲuː	nʲ uː
3710	Hanunoo	that	178	2411	tunda	t u n d a
3711	Hanunoo	that	178	2411	tida	t i d a
3712	Wuna	that	178	2411	aitu	a i t u
3713	Tetum	that	178	2416	nia	n i a
3714	Mailu	that	178	2411	ada	a d a
3715	Mailu	that	178	2416	ne	n e
3716	Tsou	that	178	2419	icʔo	i c ʔ o
3717	Nias	that	178	2412	daʔõ	d a ʔ õ
3718	Central Amis	that	178	2410	kuna	k u n a
3719	Central Amis	that	178	2421	kura	k u r a
3720	Chamorro	that	178	2410	enao	e n a o
3721	Banoni	that	178	2410	nana	n a n a
3722	Banoni	that	178	2420	nabo	n a b o
3723	Singhi	that	178	2410	inu	i n u
3724	Banggi	that	178	2410	ino	i n o
# 
3725	Maloh	near	179	2432	insoʔ	i n s o ʔ
3726	Merina (Malagasy)	near	179	2433	akékj	a k é k j
3727	Thao	near	179	2437	iqualh	i q u a l h
3728	Palauan	near	179	2434	kméed	k m é e d
3729	Tunjung	near	179	2427	totoʔ	t o t o ʔ
