# PAN
ID	Language	Gloss	GlossID	CogID	IPA	Tokens
3330	Mailu	wide	159	2030	tatapa	t a t a p a
3331	Tsou	wide	159	2033	fafʔohʉ	f a f ʔ o h ʉ
3332	Nias	wide	159	2029	awolo	a w o l o
3333	Central Amis	wide	159	2024	kakahal	k a k a h a l
3334	Banoni	wide	159	2021	tataːbana	t a t aː b a n a
3335	Singhi	wide	159	2031	dar	d a r
3336	Banggi	wide	159	2020	melimbag	m e l i m b a g
# 
3337	Maloh	painful, sick	160	2043	padis	p a d i s
3338	Merina (Malagasy)	painful, sick	160	2042	mararj	m a r a r j
3339	Thao	painful, sick	160	2047	makarman#a#but	m a k a r m a n # a # b u t
3340	Palauan	painful, sick	160	2045	ourakt	o u r a k t
3341	Bare'e	painful, sick	160	2039	juʔa	j u ʔ a
3342	Iban	painful, sick	160	2037	sakit	s a k i t
3343	Berawan (Long Terawan)	painful, sick	160	2040	sakaiʔ	s a k a i ʔ
3344	Moken	painful, sick	160	2037	makeːt	m a k eː t
3345	Hanunoo	painful, sick	160	2037	masakit	m a s a k i t
3346	Wuna	painful, sick	160	2041	nolea	n o l e a
3347	Tetum	painful, sick	160	2042	moras	m o r a s
3348	Mailu	painful, sick	160	2042	marai	m a r a i
3349	Tsou	painful, sick	160	2048	coŋo	c o ŋ o
3350	Nias	painful, sick	160	2044	mofoxo	m o f o x o
3351	Central Amis	painful, sick	160	2041	alala	a l a l a
3352	Banoni	painful, sick	160	2038	#pau	# p a u
3353	Singhi	painful, sick	160	2046	monam	m o n a m
3354	Singhi	painful, sick	160	2049	minõt	m i n õ t
3355	Banggi	painful, sick	160	2037	sahit	s a h i t
# 
3356	Merina (Malagasy)	shy, ashamed	161	2054	hénatra	h é n a t r a
3357	Thao	shy, ashamed	161	2051	majaw	m a j a w
3358	Palauan	shy, ashamed	161	2051	merur	m e r u r
3359	Bare'e	shy, ashamed	161	2051	maea	m a e a
3360	Iban	shy, ashamed	161	2050	malu	m a l u
3361	Moken	shy, ashamed	161	2055	talaw	t a l a w
3362	Hanunoo	shy, ashamed	161	2052	huja	h u j a
3363	Hanunoo	shy, ashamed	161	2052	ujaʔ	u j a ʔ
3364	Hanunoo	shy, ashamed	161	2062	makajʔaʔ	m a k a j ʔ a ʔ
3365	Wuna	shy, ashamed	161	2059	noambano	n o a m b a n o
3366	Mailu	shy, ashamed	161	2053	mai	m a i
3367	Tsou	shy, ashamed	161	2058	hʔoinvéni	h ʔ o i n v é n i
3368	Nias	shy, ashamed	161	2056	ila	i l a
3369	Central Amis	shy, ashamed	161	2050	maŋulu	m a ŋ u l u
3370	Central Amis	shy, ashamed	161	2050	maŋulo	m a ŋ u l o
3371	Chamorro	shy, ashamed	161	2050	mamahlao	m a m a h l a o
3372	Chamorro	shy, ashamed	161	2060	manacʰaŋ	m a n a cʰ a ŋ
3373	Singhi	shy, ashamed	161	2057	dasa	d a s a
3374	Singhi	shy, ashamed	161	2061	moŋuh	m o ŋ u h
3375	Banggi	shy, ashamed	161	2050	melou	m e l o u
# 
3376	Maloh	old	162	2063	toa	t o a
3377	Merina (Malagasy)	old	162	2070	antitra	a n t i t r a
3378	Thao	old	162	2074	sasaz	s a s a z
3379	Palauan	old	162	2072	mecʰut	m e cʰ u t
3380	Tunjung	old	162	2076	pəlegaʔ	p ə l e g a ʔ
3381	Iban	old	162	2068	tuai	t u a i
3382	Berawan (Long Terawan)	old	162	2065	mukon	m u k o n
3383	Moken	old	162	2068	tukaʔ	t u k a ʔ
3384	Hanunoo	old	162	2067	guraŋ	g u r a ŋ
3385	Wuna	old	162	2077	kamokula	k a m o k u l a
3386	Tetum	old	162	2068	tuan	t u a n
3387	Mailu	old	162	2069	baeau	b a e a u
3388	Tsou	old	162	2075	mameoi	m a m e o i
3389	Nias	old	162	2071	aʔewo	a ʔ e w o
3390	Nias	old	162	2063	atua	a t u a
3391	Central Amis	old	162	2066	matuqas	m a t u q a s
3392	Central Amis	old	162	2067	katelan	k a t e l a n
3393	Central Amis	old	162	2066	matuʔas	m a t u ʔ a s
3394	Banoni	old	162	2064	tatsuam	t a t s u a m
3395	Singhi	old	162	2073	nʲoma	nʲ o m a
3396	Banggi	old	162	2063	entua	e n t u a
# 
3397	Maloh	new	163	2078	baru	b a r u
3398	Merina (Malagasy)	new	163	2078	vao	v a o
3399	Thao	new	163	2082	faqlhu	f a q l h u
3400	Palauan	new	163	2078	becʰés	b e cʰ é s
3401	Tunjung	new	163	2087	isaj	i s a j
3402	Bare'e	new	163	2080	da#woʔu	d a # w o ʔ u
3403	Iban	new	163	2078	baru	b a r u
3404	Berawan (Long Terawan)	new	163	2081	kireŋ	k i r e ŋ
3405	Moken	new	163	2083	kəloj	k ə l o j
3406	Hanunoo	new	163	2078	bagʔu	b a g ʔ u
3407	Wuna	new	163	2088	nobugʰou	n o b u gʰ o u
3408	Tetum	new	163	2085	foːn	f oː n
3409	Tsou	new	163	2086	faeva	f a e v a
3410	Nias	new	163	2078	bohou	b o h o u
3411	Central Amis	new	163	2082	faqluh	f a q l u h
3412	Central Amis	new	163	2082	faluhaj	f a l u h a j
3413	Central Amis	new	163	2089	kapah	k a p a h
3414	Banoni	new	163	2079	gʰoːm	gʰ oː m
3415	Singhi	new	163	2084	baux	b a u x
3416	Banggi	new	163	2078	baːru	b aː r u
# 
3417	Maloh	good	164	2092	mam	m a m
3418	Thao	good	164	2103	maqitan	m a q i t a n
3419	Palauan	good	164	2101	uŋil	u ŋ i l
3420	Tunjung	good	164	2097	pajik	p a j i k
3421	Bare'e	good	164	2092	madago	m a d a g o
3422	Iban	good	164	2097	baik	b a i k
3423	Iban	good	164	2106	manah	m a n a h
3424	Iban	good	164	2109	badas	b a d a s
3425	Berawan (Long Terawan)	good	164	2093	jin	j i n
3426	Moken	good	164	2099	ʔamoːn	ʔ a m oː n
3427	Hanunoo	good	164	2096	majad	m a j a d
3428	Wuna	good	164	2105	netaː	n e t aː
3429	Tetum	good	164	2102	diak	d i a k
3430	Mailu	good	164	2098	eboebo	e b o e b o
3431	Mailu	good	164	2107	wonai	w o n a i
3432	Tsou	good	164	2104	ʉmnʉ	ʉ m n ʉ
3433	Nias	good	164	2100	sõxi	s õ x i
3434	Central Amis	good	164	2094	mafancal	m a f a n c a l
3435	Central Amis	good	164	2094	fancal	f a n c a l
3436	Chamorro	good	164	2095	maolek	m a o l e k
3437	Banoni	good	164	2091	daːme	d aː m e
3438	Banoni	good	164	2104	komo	k o m o
3439	Singhi	good	164	2097	pagux	p a g u x
3440	Singhi	good	164	2108	konak	k o n a k
3441	Banggi	good	164	2090	empia	e m p i a
# 
3442	Maloh	bad, evil	165	2119	ajau	a j a u
3443	Merina (Malagasy)	bad, evil	165	2120	ratsj	r a t s j
3444	Thao	bad, evil	165	2123	makarman	m a k a r m a n
3445	Palauan	bad, evil	165	2110	mekŋit	m e k ŋ i t
3446	Tunjung	bad, evil	165	2125	kaheʔ#pajik	k a h e ʔ # p a j i k
3447	Bare'e	bad, evil	165	2112	majaʔa	m a j a ʔ a
3448	Iban	bad, evil	165	2117	jaiʔ	j a i ʔ
3449	Berawan (Long Terawan)	bad, evil	165	2113	jeʔ	j e ʔ
3450	Moken	bad, evil	165	2116	ʔaduːt	ʔ a d uː t
3451	Hanunoo	bad, evil	165	2116	daʔut	d a ʔ u t
3452	Wuna	bad, evil	165	2126	habarubaru	h a b a r u b a r u
3453	Tetum	bad, evil	165	2122	aːt	aː t
3454	Mailu	bad, evil	165	2118	oreore	o r e o r e
3455	Tsou	bad, evil	165	2124	kui	k u i
3456	Nias	bad, evil	165	2121	lõ#sõxi	l õ # s õ x i
3457	Central Amis	bad, evil	165	2114	tatiʔih	t a t i ʔ i h
3458	Chamorro	bad, evil	165	2115	baba	b a b a
3459	Banoni	bad, evil	165	2111	sara	s a r a
3460	Banoni	bad, evil	165	2126	sabau	s a b a u
3461	Singhi	bad, evil	165	2122	jaːt	j aː t
3462	Banggi	bad, evil	165	2110	endod	e n d o d
# 
3463	Maloh	correct, true	166	2133	tapat	t a p a t
3464	Merina (Malagasy)	correct, true	166	2134	marina	m a r i n a
3465	Thao	correct, true	166	2137	dadu	d a d u
3466	Palauan	correct, true	166	2134	meraŋ	m e r a ŋ
3467	Tunjung	correct, true	166	2130	kənaj	k ə n a j
3468	Bare'e	correct, true	166	2129	tuʔu	t u ʔ u
3469	Iban	correct, true	166	2130	kenaʔ	k e n a ʔ
3470	Iban	correct, true	166	2133	amat	a m a t
3471	Berawan (Long Terawan)	correct, true	166	2130	kənəh	k ə n ə h
3472	Moken	correct, true	166	2135	jaw	j a w
3473	Hanunoo	correct, true	166	2130	kaŋud	k a ŋ u d
3474	Hanunoo	correct, true	166	2139	tamaʔ	t a m a ʔ
3475	Hanunoo	correct, true	166	2137	tutuʔu	t u t u ʔ u
3476	Wuna	correct, true	166	2138	nokotuhu	n o k o t u h u
3477	Tetum	correct, true	166	2136	tebes	t e b e s
3478	Mailu	correct, true	166	2132	egena	e g e n a
3479	Mailu	correct, true	166	2134	oroːroni	o r oː r o n i
3480	Nias	correct, true	166	2129	duhu	d u h u
3481	Central Amis	correct, true	166	2131	matama	m a t a m a
3482	Chamorro	correct, true	166	2128	magahet	m a g a h e t
3483	Banoni	correct, true	166	2128	magoto	m a g o t o
3484	Singhi	correct, true	166	2129	tuk	t u k
3485	Singhi	correct, true	166	2140	bonar	b o n a r
3486	Banggi	correct, true	166	2127	baːr	b aː r
# 
3487	Maloh	night	167	2146	malam	m a l a m
3488	Merina (Malagasy)	night	167	2148	alina	a l i n a
3489	Thao	night	167	2152	tanlhuan	t a n l h u a n
3490	Palauan	night	167	2150	klebeséi	k l e b e s é i
3491	Tunjung	night	167	2146	kalam	k a l a m
3492	Bare'e	night	167	2142	weŋi	w e ŋ i
3493	Iban	night	167	2146	malam	m a l a m
3494	Berawan (Long Terawan)	night	167	2143	dicum	d i c u m
3495	Moken	night	167	2149	kəman	k ə m a n
3496	Moken	night	167	2154	dik	d i k
3497	Hanunoo	night	167	2145	jabi	j a b i
3498	Wuna	night	167	2153	korondoha	k o r o n d o h a
3499	Tetum	night	167	2147	kalan	k a l a n
3500	Mailu	night	167	2147	garu	g a r u
3501	Tsou	night	167	2142	féŋna	f é ŋ n a
3502	Nias	night	167	2142	boŋi	b o ŋ i
3503	Central Amis	night	167	2144	talaja	t a l a j a
3504	Chamorro	night	167	2142	pueŋi	p u e ŋ i
3505	Banoni	night	167	2142	boŋi	b o ŋ i
3506	Singhi	night	167	2151	ŋarom	ŋ a r o m
3507	Banggi	night	167	2141	raobi	r a o b i
# 
3508	Maloh	day	168	2155	aso	a s o
3509	Merina (Malagasy)	day	168	2155	andro	a n d r o
3510	Thao	day	168	2161	qali	q a l i
3511	Palauan	day	168	2164	sils	s i l s
3512	Tunjung	day	168	2166	naw	n a w
3513	Bare'e	day	168	2157	eo	e o
3514	Iban	day	168	2161	ari	a r i
3515	Berawan (Long Terawan)	day	168	2158	malaw	m a l a w
3516	Moken	day	168	2163	ʔaloj	ʔ a l o j
3517	Hanunoo	day	168	2160	siraŋ	s i r a ŋ
3518	Wuna	day	168	2167	gʰoleo	gʰ o l e o
3519	Tetum	day	168	2160	loron	l o r o n
3520	Mailu	day	168	2162	wau	w a u
3521	Tsou	day	168	2165	hie	h i e
3522	Nias	day	168	2157	luo	l u o
3523	Central Amis	day	168	2159	rumiad	r u m i a d
3524	Banoni	day	168	2156	korisa	k o r i s a
3525	Singhi	day	168	2155	anu	a n u
3526	Banggi	day	168	2155	odu	o d u
# 
3527	Maloh	year	169	2168	taun	t a u n
3528	Merina (Malagasy)	year	169	2168	taona	t a o n a
3529	Thao	year	169	2177	kawash	k a w a s h
3530	Palauan	year	169	2176	rak	r a k
3531	Tunjung	year	169	2168	taun	t a u n
3532	Bare'e	year	169	2170	taʔu	t a ʔ u
3533	Iban	year	169	2168	taun	t a u n
3534	Berawan (Long Terawan)	year	169	2168	taun	t a u n
3535	Moken	year	169	2168	takon	t a k o n
3536	Hanunoo	year	169	2173	abagat	a b a g a t
3537	Hanunoo	year	169	2168	turuŋun	t u r u ŋ u n
3538	Wuna	year	169	2170	tagʰu	t a gʰ u
3539	Tetum	year	169	2168	tinan	t i n a n
3540	Mailu	year	169	2174	lioro	l i o r o
3541	Tsou	year	169	2178	tonsoha	t o n s o h a
3542	Nias	year	169	2175	dõfi	d õ f i
3543	Central Amis	year	169	2171	mihca	m i h c a
3544	Chamorro	year	169	2172	sakːan	s a kː a n
3545	Banoni	year	169	2169	namare	n a m a r e
3546	Singhi	year	169	2177	sowa	s o w a
3547	Banggi	year	169	2168	toudn	t o u d n
# 
3548	Maloh	when?	170	2186	endisi	e n d i s i
3549	Merina (Malagasy)	when?	170	2187	oviana	o v i a n a
3550	Thao	when?	170	2183	kaiza	k a i z a
3551	Palauan	when?	170	2190	oiŋaraŋ	o i ŋ a r a ŋ
3552	Tunjung	when?	170	2193	pinan	p i n a n
3553	Bare'e	when?	170	2180	impia	i m p i a
3554	Iban	when?	170	2184	kemaia	k e m a i a
3555	Berawan (Long Terawan)	when?	170	2181	iran	i r a n
3556	Moken	when?	170	2188	ʔupʰiːn	ʔ u pʰ iː n
3557	Hanunoo	when?	170	2183	kapira	k a p i r a
3558	Wuna	when?	170	2180	indefie	i n d e f i e
3559	Tetum	when?	170	2185	bai#hira	b a i # h i r a
3560	Mailu	when?	170	2185	abo#samu	a b o # s a m u
3561	Tsou	when?	170	2192	homna	h o m n a
3562	Nias	when?	170	2189	he#ːmega	h e #ː m e g a
3563	Central Amis	when?	170	2182	hakua	h a k u a
3564	Central Amis	when?	170	2182	hacua	h a c u a
3565	Banoni	when?	170	2179	noisa	n o i s a
3566	Singhi	when?	170	2191	sinie	s i n i e
# 
3567	Maloh	to hide	171	2200	lamun	l a m u n
3568	Merina (Malagasy)	to hide	171	2201	manitrika	m a n i t r i k a
3569	Thao	to hide	171	2205	kuruz	k u r u z
3570	Palauan	to hide	171	2203	meŋéleb	m e ŋ é l e b
3571	Bare'e	to hide	171	2195	wuni	w u n i
3572	Iban	to hide	171	2199	pelam	p e l a m
3573	Iban	to hide	171	2199	belalai	b e l a l a i
3574	Iban	to hide	171	2208	lalai	l a l a i
3575	Berawan (Long Terawan)	to hide	171	2196	muŋih	m u ŋ i h
3576	Moken	to hide	171	2196	munuj	m u n u j
3577	Hanunoo	to hide	171	2198	taguʔ	t a g u ʔ
3578	Wuna	to hide	171	2207	nefebuni	n e f e b u n i
3579	Tetum	to hide	171	2195	funin	f u n i n
3580	Tsou	to hide	171	2206	amʉtʉ	a m ʉ t ʉ
3581	Nias	to hide	171	2202	biniʔõ	b i n i ʔ õ
3582	Central Amis	to hide	171	2197	simel	s i m e l
3583	Banoni	to hide	171	2194	vape	v a p e
3584	Singhi	to hide	171	2204	sukan	s u k a n
# 
3585	Maloh	to climb	172	2217	ambit	a m b i t
3586	Merina (Malagasy)	to climb	172	2218	miakatra	m i a k a t r a
3587	Palauan	to climb	172	2219	melidab	m e l i d a b
3588	Bare'e	to climb	172	2210	pone	p o n e
3589	Iban	to climb	172	2215	tikiʔ	t i k i ʔ
3590	Berawan (Long Terawan)	to climb	172	2211	nakən	n a k ə n
3591	Moken	to climb	172	2214	nʲaʔek	nʲ a ʔ e k
3592	Hanunoo	to climb	172	2214	dajik	d a j i k
3593	Wuna	to climb	172	2216	nofoni	n o f o n i
3594	Tetum	to climb	172	2221	saʔe	s a ʔ e
3595	Mailu	to climb	172	2216	panapana	p a n a p a n a
3596	Tsou	to climb	172	2222	tisifou	t i s i f o u
3597	Nias	to climb	172	2210	nõi	n õ i
3598	Central Amis	to climb	172	2212	macaka	m a c a k a
3599	Central Amis	to climb	172	2218	mikali	m i k a l i
3600	Chamorro	to climb	172	2213	hotde	h o t d e
3601	Singhi	to climb	172	2220	jikux	j i k u x
3602	Singhi	to climb	172	2223	tapaŋ	t a p a ŋ
3603	Banggi	to climb	172	2209	semblahi	s e m b l a h i
# 
3604	Merina (Malagasy)	at	173	2230	amj	a m j
3605	Thao	at	173	2227	i	i
3606	Palauan	at	173	2231	er	e r
3607	Tunjung	at	173	2226	deʔ	d e ʔ
3608	Bare'e	at	173	2225	ri	r i
3609	Iban	at	173	2228	ba	b a
3610	Iban	at	173	2229	di	d i
3611	Berawan (Long Terawan)	at	173	2226	atəʔ	a t ə ʔ
3612	Moken	at	173	2229	tʰiː	tʰ iː
3613	Hanunoo	at	173	2225	sa	s a
3614	Tetum	at	173	2225	iha	i h a
3615	Mailu	at	173	2229	de	d e
3616	Nias	at	173	2228	ba	b a
3617	Central Amis	at	173	2227	i	i
3618	Chamorro	at	173	2224	gi	g i
3619	Singhi	at	173	2229	daːŋ	d aː ŋ
3620	Banggi	at	173	2224	ki	k i
# 
3621	Maloh	in, inside	174	2235	ilalam	i l a l a m
3622	Merina (Malagasy)	in, inside	174	2239	anatj	a n a t j
3623	Thao	in, inside	174	2243	i	i
3624	Palauan	in, inside	174	2241	cʰelsél	cʰ e l s é l
3625	Tunjung	in, inside	174	2235	deʔ#lam	d e ʔ # l a m
3626	Bare'e	in, inside	174	2234	ri#ra	r i # r a
3627	Iban	in, inside	174	2235	alam	a l a m
3628	Iban	in, inside	174	2235	dalam	d a l a m
3629	Berawan (Long Terawan)	in, inside	174	2235	lum	l u m
3630	Moken	in, inside	174	2235	dalam	d a l a m
3631	Hanunoo	in, inside	174	2237	sa#basad	s a # b a s a d
3632	Tetum	in, inside	174	2234	iha#laran	i h a # l a r a n
3633	Mailu	in, inside	174	2238	ausu	a u s u
3634	Tsou	in, inside	174	2238	aeumona	a e u m o n a
3635	Nias	in, inside	174	2240	ba	b a
3636	Central Amis	in, inside	174	2236	lalumaq	l a l u m a q
3637	Central Amis	in, inside	174	2243	i	i
3638	Chamorro	in, inside	174	2235	halom	h a l o m
3639	Banoni	in, inside	174	2233	mo	m o
3640	Banoni	in, inside	174	2244	mokorena	m o k o r e n a
3641	Singhi	in, inside	174	2242	daːŋ	d aː ŋ
3642	Banggi	in, inside	174	2232	kisoid	k i s o i d
# 
3643	Maloh	above	175	2252	ibo	i b o
3644	Merina (Malagasy)	above	175	2253	ambonj	a m b o n j
3645	Thao	above	175	2248	ifafaw	i f a f a w
3646	Palauan	above	175	2254	bab	b a b
3647	Bare'e	above	175	2246	ri#wawo	r i # w a w o
3648	Iban	above	175	2250	datas	d a t a s
3649	Berawan (Long Terawan)	above	175	2247	ki#apːiəw	k i # a pː i ə w
3650	Moken	above	175	2250	dataː	d a t aː
3651	Hanunoo	above	175	2249	tuŋud	t u ŋ u d
3652	Tetum	above	175	2255	letːen	l e tː e n
3653	Mailu	above	175	2251	atana	a t a n a
3654	Tsou	above	175	2256	noépe	n o é p e
3655	Central Amis	above	175	2248	fafukaŋ	f a f u k a ŋ
3656	Singhi	above	175	2246	de#somu	d e # s o m u
3657	Singhi	above	175	2246	de#tun	d e # t u n
3658	Banggi	above	175	2245	kilibuat	k i l i b u a t
# 
3659	Maloh	below	176	2265	ijauŋ	i j a u ŋ
3660	Merina (Malagasy)	below	176	2266	ambanj	a m b a n j
3661	Thao	below	176	2267	ipruq	i p r u q
3662	Palauan	below	176	2264	eou	e o u
3663	Tunjung	below	176	2269	iweːq	i w eː q
3664	Bare'e	below	176	2259	ri#ara	r i # a r a
3665	Iban	below	176	2263	baroh	b a r o h
3666	Berawan (Long Terawan)	below	176	2260	ki#ləpːu	k i # l ə pː u
3667	Moken	below	176	2267	ləbuːk	l ə b uː k
3668	Hanunoo	below	176	2262	lawud	l a w u d
3669	Tetum	below	176	2269	kraik	k r a i k
3670	Mailu	below	176	2264	auna	a u n a
3671	Mailu	below	176	2258	godana	g o d a n a
3672	Tsou	below	176	2270	nosʔoeːʉ	n o s ʔ o eː ʉ
3673	Nias	below	176	2268	tou	t o u
3674	Central Amis	below	176	2261	laʔnu	l a ʔ n u
3675	Banoni	below	176	2258	kopona	k o p o n a
3676	Singhi	below	176	2259	de#dau	d e # d a u
3677	Singhi	below	176	2271	riboeʔ	r i b o e ʔ
3678	Banggi	below	176	2257	kisiduŋ	k i s i d u ŋ
# 
3679	Maloh	this	177	2275	indiʔ	i n d i ʔ
3680	Merina (Malagasy)	this	177	2278	atj	a t j
3681	Thao	this	177	2282	inaj	i n a j
3682	Palauan	this	177	2280	tiéi	t i é i
3683	Tunjung	this	177	2275	itih	i t i h
3684	Iban	this	177	2276	tuʔ	t u ʔ
3685	Berawan (Long Terawan)	this	177	2273	nih	n i h
3686	Moken	this	177	2279	niː	n iː
3687	Hanunoo	this	177	2275	inda	i n d a
3688	Wuna	this	177	2283	aini	a i n i
3689	Tetum	this	177	2281	neʔe	n e ʔ e
3690	Mailu	this	177	2277	eva	e v a
3691	Tsou	this	177	2274	éni	é n i
3692	Nias	this	177	2276	daʔa	d a ʔ a
3693	Central Amis	this	177	2274	kuna	k u n a
3694	Central Amis	this	177	2274	kuni	k u n i
3695	Chamorro	this	177	2275	ini	i n i
3696	Banoni	this	177	2272	ie	i e
3697	Banoni	this	177	2281	nabeː	n a b eː
# 
3698	Maloh	that	178	2292	indin	i n d i n
3699	Merina (Malagasy)	that	178	2288	ao	a o
3700	Merina (Malagasy)	that	178	2284	anj	a n j
3701	Thao	that	178	2287	haja	h a j a
3702	Thao	that	178	2287	huja	h u j a
3703	Palauan	that	178	2289	tilecʰaŋ	t i l e cʰ a ŋ
3704	Palauan	that	178	2296	séi	s é i
3705	Tunjung	that	178	2290	aneh	a n e h
3706	Bare'e	that	178	2285	setu	s e t u
3707	Iban	that	178	2290	nʲaʔ	nʲ a ʔ
3708	Berawan (Long Terawan)	that	178	2286	tuh	t u h
3709	Moken	that	178	2293	nʲuː	nʲ uː
3710	Hanunoo	that	178	2289	tunda	t u n d a
3711	Hanunoo	that	178	2289	tida	t i d a
3712	Wuna	that	178	2291	aitu	a i t u
3713	Tetum	that	178	2290	nia	n i a
3714	Mailu	that	178	2291	ada	a d a
3715	Mailu	that	178	2290	ne	n e
3716	Tsou	that	178	2295	icʔo	i c ʔ o
3717	Nias	that	178	2286	daʔõ	d a ʔ õ
3718	Central Amis	that	178	2287	kuna	k u n a
3719	Central Amis	that	178	2287	kura	k u r a
3720	Chamorro	that	178	2288	enao	e n a o
3721	Banoni	that	178	2290	nana	n a n a
3722	Banoni	that	178	2290	nabo	n a b o
3723	Singhi	that	178	2294	inu	i n u
3724	Banggi	that	178	2284	ino	i n o
# 
3725	Maloh	near	179	2304	insoʔ	i n s o ʔ
3726	Merina (Malagasy)	near	179	2305	akékj	a k é k j
3727	Thao	near	179	2310	iqualh	i q u a l h
3728	Palauan	near	179	2307	kméed	k m é e d
3729	Tunjung	near	179	2302	totoʔ	t o t o ʔ
3730	Bare'e	near	179	2298	mosu	m o s u
3731	Iban	near	179	2302	dampih	d a m p i h
3732	Berawan (Long Terawan)	near	179	2299	kəpaiʔ	k ə p a i ʔ
3733	Moken	near	179	2302	daniʔ	d a n i ʔ
3734	Hanunoo	near	179	2301	arani	a r a n i
3735	Wuna	near	179	2312	nomaho	n o m a h o
3736	Tetum	near	179	2309	kreʔis	k r e ʔ i s
3737	Tetum	near	179	2313	tukus	t u k u s
3738	Mailu	near	179	2303	tebina	t e b i n a
3739	Tsou	near	179	2311	cmuu	c m u u
3740	Nias	near	179	2306	ahatõ	a h a t õ
3741	Central Amis	near	179	2300	nataʔ	n a t a ʔ
3742	Chamorro	near	179	2297	hihot	h i h o t
3743	Singhi	near	179	2308	sinuk	s i n u k
3744	Banggi	near	179	2297	miŋat	m i ŋ a t
# 
3745	Maloh	far	180	2321	bajau	b a j a u
3746	Merina (Malagasy)	far	180	2322	lavitra	l a v i t r a
3747	Thao	far	180	2327	ihazish	i h a z i s h
3748	Palauan	far	180	2325	cʰeroid	cʰ e r o i d
3749	Tunjung	far	180	2329	əncoʔ	ə n c o ʔ
3750	Bare'e	far	180	2316	lawa	l a w a
3751	Iban	far	180	2319	jauh	j a u h
3752	Berawan (Long Terawan)	far	180	2317	dio	d i o
3753	Moken	far	180	2323	nanʲoːt	n a nʲ oː t
3754	Hanunoo	far	180	2319	arajuʔ	a r a j u ʔ
3755	Wuna	far	180	2330	nokodohu	n o k o d o h u
3756	Wuna	far	180	2314	kodoko	k o d o k o
3757	Tetum	far	180	2314	kedok	k e d o k
3758	Mailu	far	180	2320	pakalau	p a k a l a u
3759	Tsou	far	180	2328	covhi	c o v h i
3760	Nias	far	180	2324	arõu	a r õ u
3761	Central Amis	far	180	2318	malaʔaj	m a l a ʔ a j
3762	Banoni	far	180	2315	mo#gʰarusuna	m o # gʰ a r u s u n a
3763	Singhi	far	180	2326	jue	j u e
3764	Banggi	far	180	2314	moduk	m o d u k
# 
3765	Maloh	where?	181	2338	dainsi	d a i n s i
3766	Merina (Malagasy)	where?	181	2335	aiza	a i z a
3767	Thao	where?	181	2335	intua	i n t u a
3768	Palauan	where?	181	2341	ker	k e r
3769	Tunjung	where?	181	2336	dinʲa	d i nʲ a
3770	Tunjung	where?	181	2336	dinja	d i n j a
3771	Bare'e	where?	181	2333	saː	s aː
3772	Iban	where?	181	2336	ni	n i
3773	Berawan (Long Terawan)	where?	181	2334	ataʔ#buʔ	a t a ʔ # b u ʔ
3774	Moken	where?	181	2339	bitaː	b i t aː
3775	Hanunoo	where?	181	2331	naʔan	n a ʔ a n
3776	Wuna	where?	181	2344	nehamae	n e h a m a e
3777	Mailu	where?	181	2337	abo#ːde	a b o #ː d e
3778	Tsou	where?	181	2343	nénu	n é n u
3779	Tsou	where?	181	2346	anʔo	a n ʔ o
3780	Nias	where?	181	2340	he	h e
3781	Central Amis	where?	181	2335	icua	i c u a
3782	Central Amis	where?	181	2335	icua	i c u a
3783	Chamorro	where?	181	2336	amanu	a m a n u
3784	Banoni	where?	181	2332	#vai	# v a i
3785	Banoni	where?	181	2345	vaia	v a i a
3786	Singhi	where?	181	2342	tiŋ#ki	t i ŋ # k i
3787	Banggi	where?	181	2331	menihan	m e n i h a n
# 
3788	Maloh	I	182	2351	iak	i a k
3789	Merina (Malagasy)	I	182	2352	iz	i z
3790	Thao	I	182	2355	jaku	j a k u
3791	Palauan	I	182	2354	ŋak	ŋ a k
3792	Tunjung	I	182	2356	ap	a p
3793	Bare'e	I	182	2355	aku	a k u
3794	Iban	I	182	2355	aku	a k u
3795	Berawan (Long Terawan)	I	182	2355	akːoh	a kː o h
3796	Hanunoo	I	182	2355	aku	a k u
3797	Wuna	I	182	2357	inodi	i n o d i
3798	Tetum	I	182	2347	hau	h a u
3799	Mailu	I	182	2350	ia	i a
3800	Tsou	I	182	2350	ao	a o
3801	Nias	I	182	2353	jaʔo	j a ʔ o
3802	Central Amis	I	182	2355	aku	a k u
3803	Central Amis	I	182	2355	kako	k a k o
3804	Chamorro	I	182	2349	guahu	g u a h u
3805	Banoni	I	182	2348	na	n a
3806	Singhi	I	182	2355	aku	a k u
3807	Banggi	I	182	2347	ou	o u
# 
3808	Maloh	thou	183	2364	iko	i k o
3809	Merina (Malagasy)	thou	183	2365	hianao	h i a n a o
3810	Thao	thou	183	2358	ihu	i h u
3811	Palauan	thou	183	2362	kau	k a u
3812	Tunjung	thou	183	2363	koʔ	k o ʔ
3813	Bare'e	thou	183	2360	siko	s i k o
3814	Iban	thou	183	2359	nuan	n u a n
3815	Iban	thou	183	2369	diʔ	d i ʔ
3816	Berawan (Long Terawan)	thou	183	2361	noh	n o h
3817	Moken	thou	183	2362	kah̃eː	k a h̃ eː
3818	Hanunoo	thou	183	2362	kawu	k a w u
3819	Wuna	thou	183	2358	ihitu	i h i t u
3820	Tetum	thou	183	2368	o	o
3821	Mailu	thou	183	2363	ga	g a
3822	Tsou	thou	183	2360	suu	s u u
